Protein IDs	Peptide counts (razor+unique)	Protein names	Gene names	Number of proteins	Razor + unique peptides	Unique sequence coverage [%]	Sequence lengths	Score	Intensity	MS/MS count	id	Best MS/MS
Q14974	17	Importin subunit beta-1	KPNB1	1	17	24.5	876	136.93	46338000	19	928	53
Q14978	1	Nucleolar and coiled-body phosphoprotein 1	NOLC1	1	1	1.4	699	6.0392	563260	1	929	977
Q15008	2	26S proteasome non-ATPase regulatory subunit 6	PSMD6	1	2	6.9	389	13.017	1397200	2	930	2024
Q15019	6	Septin-2	SEPT2	1	6	29.6	361	40.918	9391000	7	931	2999
Q15024	1	Exosome complex component RRP42	EXOSC7	1	1	8.9	291	5.6593	675740	1	932	3524
Q15029	7	116 kDa U5 small nuclear ribonucleoprotein component	EFTUD2	1	7	9.8	972	56.961	5175100	7	933	164
Q15046	11	Lysine--tRNA ligase	KARS	1	11	23.5	597	69.734	12856000	13	934	1780
Q15056	3	Eukaryotic translation initiation factor 4H	EIF4H	1	3	17.3	248	22.601	4582200	3	935	85
Q15084	9	Protein disulfide-isomerase A6	PDIA6	1	9	31.1	440	66.027	18993000	9	936	291
Q15102	3	Platelet-activating factor acetylhydrolase IB subunit gamma	PAFAH1B3	1	3	18.2	231	17.476	2839200	3	937	266
Q15121	4	Astrocytic phosphoprotein PEA-15	PEA15	1	4	36.9	130	27.996	3843900	5	938	976
Q15126	2	Phosphomevalonate kinase	PMVK	1	2	10.9	192	14.893	1048000	2	939	3512
Q15149	5;1	Plectin	PLEC	2	5	1.8	4684;5088	30.836	4451600	4	940	2162
Q15165	2	Serum paraoxonase/arylesterase 2	PON2	1	2	9.3	354	12.777	2706500	3	941	3589
Q15181	13	Inorganic pyrophosphatase	PPA1	1	13	64.4	289	84.138	23111000	14	942	43
Q15185	3	Prostaglandin E synthase 3	PTGES3	1	3	17.5	160	18.2	14369000	3	943	1088
Q15233	3	Non-POU domain-containing octamer-binding protein	NONO	1	3	7.4	471	23.949	4425900	3	944	624
Q15293	3	Reticulocalbin-1	RCN1	1	3	10.6	331	23.103	3246900	3	945	1399
Q15365	5;0	Poly(rC)-binding protein 1	PCBP1	2	5	31.2	356;403	30.764	9469300	4	946	149
Q15366	8;3	Poly(rC)-binding protein 2	PCBP2	2	8	24.1	365;371	50.645	14673000	8	947	149
Q15370	3	Transcription elongation factor B polypeptide 2	TCEB2	1	3	27.1	118	19.401	2067400	3	948	3190
Q15393	8	Splicing factor 3B subunit 3	SF3B3	1	8	9.0	1217	54.555	8808800	8	949	912
Q15427	2	Splicing factor 3B subunit 4	SF3B4	1	2	9.0	424	12.909	2775200	2	950	4514
Q15459	2	Splicing factor 3A subunit 1	SF3A1	1	2	2.9	793	11.771	1520900	2	951	1881
Q15631	3	Translin	TSN	1	3	18.0	228	18.774	2184200	3	952	1196
Q15637	3	Splicing factor 1	SF1	1	3	7.8	639	23.941	3265000	3	953	645
Q15642	2	Cdc42-interacting protein 4	TRIP10	1	2	3.7	601	13.37	940670	2	954	2737
Q15645	5	Pachytene checkpoint protein 2 homolog	TRIP13	1	5	15.0	432	30.349	2908600	4	955	2685
Q15691	3	Microtubule-associated protein RP/EB family member 1	MAPRE1	1	3	10.1	268	18.271	3780800	3	956	1906
Q15717	5	ELAV-like protein 1	ELAVL1	1	5	21.5	326	34.908	6136900	5	957	3036
Q15758	2	Neutral amino acid transporter B(0)	SLC1A5	1	2	4.4	541	17.39	2459100	2	958	1647
Q15761	1	Neuropeptide Y receptor type 5	NPY5R	1	1	2.7	445	5.8731	862470	1	959	5550
Q15813	1	Tubulin-specific chaperone E	TBCE	1	1	4.4	527	6.4464	1020900	1	960	3706
Q15833	1	Syntaxin-binding protein 2	STXBP2	1	1	3.4	593	6.2684	775860	2	961	25
Q15843	2	NEDD8	NEDD8	1	2	17.3	81	13.496	1820700	2	962	1355
Q15942	1	Zyxin	ZYX	1	1	3.8	572	6.0703	576950	1	963	4667
Q16181	5	Septin-7	SEPT7	1	5	19.7	437	35.703	10852000	5	964	1094
Q16222	8;1	UDP-N-acetylhexosamine pyrophosphorylase;UDP-N-acetylgalactosamine pyrophosphorylase;UDP-N-acetylglucosamine pyrophosphorylase	UAP1	2	8	20.1	522;507	53.437	7946700	8	965	278
Q16401	2	26S proteasome non-ATPase regulatory subunit 5	PSMD5	1	2	3.8	504	11.909	1077800	2	966	3045
Q16531	7	DNA damage-binding protein 1	DDB1	1	7	8.9	1140	43.253	7154600	8	967	405
Q16543	1	Hsp90 co-chaperone Cdc37;Hsp90 co-chaperone Cdc37, N-terminally processed	CDC37	1	1	4.5	378	5.7157	801470	1	968	1306
Q16555	3;1	Dihydropyrimidinase-related protein 2	DPYSL2	2	3	8.6	572;572	17.757	2128300	3	969	4437
Q16563	1	Synaptophysin-like protein 1	SYPL1	1	1	4.2	259	6.2964	1105500	1	970	5737
Q16576	1	Histone-binding protein RBBP7	RBBP7	1	1	5.6	425	6.1339	1224400	1	971	1107
Q16629	3	Serine/arginine-rich splicing factor 7	SRSF7	1	3	8.8	238	18.98	22892000	4	972	176
Q16643	2	Drebrin	DBN1	1	2	4.2	649	14.483	1963500	2	973	3526
Q16658	10	Fascin	FSCN1	1	10	29.2	493	67.412	12640000	10	974	1855
Q16719	4	Kynureninase	KYNU	1	4	12.0	465	27.215	2578400	4	975	1961
Q16831	1	Uridine phosphorylase 1	UPP1	1	1	3.5	310	7.2596	568910	1	976	3453
Q16851	6	UTP--glucose-1-phosphate uridylyltransferase	UGP2	1	6	14.2	508	38.526	7116600	7	977	1298
Q16881	15	Thioredoxin reductase 1, cytoplasmic	TXNRD1	1	15	36.7	649	113.43	44553000	18	978	659
Q16891	2	MICOS complex subunit MIC60	IMMT	1	2	2.9	758	14.283	1557700	3	979	3955
Q1KMD3	6	Heterogeneous nuclear ribonucleoprotein U-like protein 2	HNRNPUL2	1	6	10.6	747	39.532	10982000	6	980	415
Q2NL82	2	Pre-rRNA-processing protein TSR1 homolog	TSR1	1	2	3.4	804	13.012	1523100	2	981	1236
Q2TAA2	1	Isoamyl acetate-hydrolyzing esterase 1 homolog	IAH1	1	1	6.0	248	6.1631	591220	1	982	2383
Q2TAY7	2	WD40 repeat-containing protein SMU1;WD40 repeat-containing protein SMU1, N-terminally processed	SMU1	1	2	5.5	513	12.695	1101700	2	983	6435
Q3LXA3	1	Bifunctional ATP-dependent dihydroxyacetone kinase/FAD-AMP lyase (cyclizing);ATP-dependent dihydroxyacetone kinase;FAD-AMP lyase (cyclizing)	DAK	1	1	1.4	575	5.9909	564660	1	984	4000
Q3MHD2	1	Protein LSM12 homolog	LSM12	1	1	6.7	195	6.6162	783590	1	985	3906
Q3ZCQ8	1	Mitochondrial import inner membrane translocase subunit TIM50	TIMM50	1	1	2.8	353	6.7495	679290	1	987	6084
Q49AR2	1	UPF0489 protein C5orf22	C5orf22	1	1	4.1	442	6.667	1268000	1	988	3891
Q52LJ0	2;1	Protein FAM98B;Protein FAM98A	FAM98B;FAM98A	2	2	5.5	433;518	12.235	1177900	2	989	2413
Q53GQ0	1	Very-long-chain 3-oxoacyl-CoA reductase	HSD17B12	1	1	4.8	312	7.8009	680030	1	990	5466
Q53H82	1	Beta-lactamase-like protein 2	LACTB2	1	1	3.1	288	5.7541	468770	1	991	1562
Q58FF6	1	Putative heat shock protein HSP 90-beta 4	HSP90AB4P	1	1	2.2	505	6.974	1224800	1	992	1310
Q58FF8	1	Putative heat shock protein HSP 90-beta 2	HSP90AB2P	1	1	3.9	381	155.63	87466000	7	993	100
Q5H9R7	1	Serine/threonine-protein phosphatase 6 regulatory subunit 3	PPP6R3	1	1	1.6	873	7.3	622600	1	994	4729
Q5JRX3	1	Presequence protease, mitochondrial	PITRM1	1	1	1.0	1037	6.7028	542400	1	995	1427
Q5JTV8	2	Torsin-1A-interacting protein 1	TOR1AIP1	1	2	4.5	583	12.028	1874200	2	996	1786
Q5SRE5	1	Nucleoporin NUP188 homolog	NUP188	1	1	0.5	1749	5.7582	421780	1	997	1512
Q5SSJ5	1	Heterochromatin protein 1-binding protein 3	HP1BP3	1	1	2.0	553	6.2166	468890	1	998	2047
Q9Y6H1	1;1	Coiled-coil-helix-coiled-coil-helix domain-containing protein 2;Putative coiled-coil-helix-coiled-coil-helix domain-containing protein CHCHD2P9, mitochondrial	CHCHD2;CHCHD2P9	2	1	15.9	151;151	6.2866	560410	1	999	4614
Q5T6V5	4	UPF0553 protein C9orf64	C9orf64	1	4	18.5	341	22.552	2394900	4	1000	479
Q5TZA2	1	Rootletin	CROCC	1	1	0.4	2017	5.7754	2685000	1	1001	3395
Q5VYK3	1	Proteasome-associated protein ECM29 homolog	ECM29	1	1	0.6	1845	7.1948	621920	1	1002	6586
Q6AI12	1	Ankyrin repeat domain-containing protein 40	ANKRD40	1	1	1.9	368	5.6045	648230	1	1003	3121
Q6DD88	3	Atlastin-3	ATL3	1	3	7.4	541	16.811	2272700	3	1004	286
Q6DKJ4	2	Nucleoredoxin	NXN	1	2	9.0	435	11.149	1459900	2	1005	271
Q6FI81	2	Anamorsin	CIAPIN1	1	2	9.3	312	13.142	2084000	3	1006	1328
Q6GMV3	1	Putative peptidyl-tRNA hydrolase PTRHD1	PTRHD1	1	1	17.9	140	6.6854	1427200	1	1007	4391
Q6IBS0	1	Twinfilin-2	TWF2	1	1	6.0	349	5.6464	535160	1	1008	2858
Q6NZI2	4	Polymerase I and transcript release factor	PTRF	1	4	14.1	390	27.408	3807900	4	1009	2942
Q6NZY7	1	Cdc42 effector protein 5	CDC42EP5	1	1	4.7	148	5.8562	2589700	0	1010	4619
Q6P2Q9	4	Pre-mRNA-processing-splicing factor 8	PRPF8	1	4	2.1	2335	25.147	3020400	4	1011	2501
Q6PI48	1	Aspartate--tRNA ligase, mitochondrial	DARS2	1	1	1.4	645	5.8067	455450	1	1012	2932
Q6PIU2	7	Neutral cholesterol ester hydrolase 1	NCEH1	1	7	23.3	408	45.419	6168300	6	1013	2804
Q6UW68	1	Transmembrane protein 205	TMEM205	1	1	9.0	189	5.6501	538280	1	1014	2322
Q6XQN6	1	Nicotinate phosphoribosyltransferase	NAPRT	1	1	1.9	538	8.1319	0	1	1015	711
Q71RC2	1	La-related protein 4	LARP4	1	1	1.8	724	8.9995	701180	1	1016	4050
Q7KZF4	11	Staphylococcal nuclease domain-containing protein 1	SND1	1	11	16.7	910	72.597	12562000	11	1017	1051
Q7L014	3	Probable ATP-dependent RNA helicase DDX46	DDX46	1	3	4.2	1031	19.876	2665300	3	1018	2563
Q7L1Q6	2	Basic leucine zipper and W2 domain-containing protein 1	BZW1	1	2	4.3	419	11.926	1718400	2	1019	852
Q7L2E3	1	Putative ATP-dependent RNA helicase DHX30	DHX30	1	1	1.8	1194	6.8892	470020	1	1020	1033
Q7L2H7	1	Eukaryotic translation initiation factor 3 subunit M	EIF3M	1	1	4.5	374	6.413	843190	1	1021	989
Q7L576	1	Cytoplasmic FMR1-interacting protein 1	CYFIP1	1	1	1.1	1253	6.7587	678690	1	1022	1910
Q7L5N1	1	COP9 signalosome complex subunit 6	COPS6	1	1	7.0	327	5.6917	618920	1	1023	1435
Q7LBC6	1	Lysine-specific demethylase 3B	KDM3B	1	1	0.9	1761	5.92	18190000	1	1024	6189
Q7Z2K6	1	Endoplasmic reticulum metallopeptidase 1	ERMP1	1	1	2.2	904	5.8679	475110	1	1025	5686
Q7Z2W4	1	Zinc finger CCCH-type antiviral protein 1	ZC3HAV1	1	1	1.2	902	6.179	700970	1	1026	5184
Q9Y3E1	1;1	Hepatoma-derived growth factor-related protein 3;Hepatoma-derived growth factor-related protein 2	HDGFRP3;HDGFRP2	2	1	8.4	203;671	7.2179	1023500	1	1027	6640
Q86TU7	1	Histone-lysine N-methyltransferase setd3	SETD3	1	1	1.7	594	12.115	629050	1	1028	120
Q86U42	1	Polyadenylate-binding protein 2	PABPN1	1	1	3.3	306	6.6681	1201700	1	1029	2145
Q86V81	3	THO complex subunit 4	ALYREF	1	3	16.3	257	19.938	5145800	3	1030	4897
Q86VP6	10	Cullin-associated NEDD8-dissociated protein 1	CAND1	1	10	9.7	1230	64.008	6610300	10	1031	378
Q86VX9	1	Vacuolar fusion protein MON1 homolog A	MON1A	1	1	1.5	652	5.7337	306290	0	1032	4617
Q86WJ1	1	Chromodomain-helicase-DNA-binding protein 1-like	CHD1L	1	1	1.4	897	6.8171	456270	1	1033	2434
Q86X55	1	Histone-arginine methyltransferase CARM1	CARM1	1	1	3.0	608	6.4757	987240	1	1034	416
Q8IVF2	3	Protein AHNAK2	AHNAK2	1	3	4.7	5795	18.347	3004800	3	1035	3516
Q8IWX8	1	Calcium homeostasis endoplasmic reticulum protein	CHERP	1	1	2.0	916	5.9975	958150	1	1036	3692
Q8IYD1	1	Eukaryotic peptide chain release factor GTP-binding subunit ERF3B	GSPT2	1	1	2.7	628	7.6743	1102300	1	1037	4629
Q8IYT4	1	Katanin p60 ATPase-containing subunit A-like 2	KATNAL2	1	1	2.2	538	6.3077	2680300	1	1038	2347
Q8N128	1	Protein FAM177A1	FAM177A1	1	1	5.6	213	6.3077	697990	1	1039	2155
Q8N163	2	Cell cycle and apoptosis regulator protein 2	CCAR2	1	2	2.6	923	14.602	1162500	2	1040	4040
Q8N1F7	3	Nuclear pore complex protein Nup93	NUP93	1	3	4.2	819	22.921	1842000	3	1041	966
Q8N3R9	1	MAGUK p55 subfamily member 5	MPP5	1	1	2.8	675	6.4746	520870	1	1042	2080
Q8N441	1	Fibroblast growth factor receptor-like 1	FGFRL1	1	1	1.4	504	5.9373	2000700	1	1043	6101
Q8N543	1	Prolyl 3-hydroxylase OGFOD1	OGFOD1	1	1	4.1	542	6.2522	1213800	1	1044	4074
Q8N766	1	ER membrane protein complex subunit 1	EMC1	1	1	1.0	993	7.776	0	1	1045	6087
Q8NBJ7	1	Sulfatase-modifying factor 2	SUMF2	1	1	3.3	301	6.0675	764920	1	1046	5316
Q8NBQ5	1	Estradiol 17-beta-dehydrogenase 11	HSD17B11	1	1	6.0	300	6.3964	649120	1	1047	5325
Q8NBS9	6	Thioredoxin domain-containing protein 5	TXNDC5	1	6	16.7	432	37.783	8369300	6	1048	285
Q8NC51	5	Plasminogen activator inhibitor 1 RNA-binding protein	SERBP1	1	5	18.6	408	34.852	12817000	5	1049	1270
Q8NCW5	3	NAD(P)H-hydrate epimerase	APOA1BP	1	3	17.0	288	18.919	2184600	3	1050	2366
Q8ND56	1	Protein LSM14 homolog A	LSM14A	1	1	1.7	463	5.7904	413130	1	1051	1275
Q8NDC0	1	MAPK-interacting and spindle-stabilizing protein-like	MAPK1IP1L	1	1	6.9	245	7.6162	705170	1	1052	4978
Q8NE71	1	ATP-binding cassette sub-family F member 1	ABCF1	1	1	1.2	845	6.1268	642200	1	1053	5283
Q8NF37	1	Lysophosphatidylcholine acyltransferase 1	LPCAT1	1	1	2.8	534	7.6894	631430	1	1054	5371
Q8NI27	1	THO complex subunit 2	THOC2	1	1	0.5	1593	5.677	453490	1	1055	5034
Q8TC12	1	Retinol dehydrogenase 11	RDH11	1	1	4.1	318	6.4152	456420	1	1056	6358
Q8TCJ2	1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B	STT3B	1	1	0.8	826	6.2005	519480	1	1057	1198
Q8TCS8	1	Polyribonucleotide nucleotidyltransferase 1, mitochondrial	PNPT1	1	1	1.5	783	6.646	566510	1	1058	4159
Q8TDN6	3	Ribosome biogenesis protein BRX1 homolog	BRIX1	1	3	13.3	353	21.252	2425600	3	1059	1471
Q8TEW0	1	Partitioning defective 3 homolog	PARD3	1	1	1.0	1356	5.9945	1301100	1	1060	2375
Q8TEX9	1	Importin-4	IPO4	1	1	0.9	1081	7.5599	526150	1	1061	541
Q8TF65	1	PDZ domain-containing protein GIPC2	GIPC2	1	1	5.4	315	6.0432	581960	1	1062	3731
Q8WUD1	1	Ras-related protein Rab-2B	RAB2B	1	1	6.5	216	5.9378	527560	1	1063	1608
Q8WUM4	2	Programmed cell death 6-interacting protein	PDCD6IP	1	2	2.2	868	14.76	1849900	2	1064	1485
Q8WUW1	1	Protein BRICK1	BRK1	1	1	14.7	75	7.9551	803320	1	1065	1687
Q8WVM8	3	Sec1 family domain-containing protein 1	SCFD1	1	3	6.1	642	18.087	3064500	3	1066	2652
Q8WVY7	1	Ubiquitin-like domain-containing CTD phosphatase 1	UBLCP1	1	1	3.1	318	6.2976	371880	1	1067	3446
Q8WWM7	1	Ataxin-2-like protein	ATXN2L	1	1	0.9	1075	6.6497	436800	1	1068	1778
Q8WX92	2	Negative elongation factor B	NELFB	1	2	3.8	580	11.644	1029200	1	1069	1030
Q8WXF1	2	Paraspeckle component 1	PSPC1	1	2	7.1	523	11.841	1890100	2	1070	1726
Q92499	6	ATP-dependent RNA helicase DDX1	DDX1	1	6	10.0	740	40.342	5666600	6	1071	331
Q92522	2	Histone H1x	H1FX	1	2	10.3	213	11.644	2078300	2	1072	396
Q92530	1	Proteasome inhibitor PI31 subunit	PSMF1	1	1	4.4	271	6.0992	431970	1	1073	328
Q92544	1	Transmembrane 9 superfamily member 4	TM9SF4	1	1	3.0	642	7.883	885650	1	1074	3164
Q92598	5	Heat shock protein 105 kDa	HSPH1	1	5	7.8	858	33.299	3204300	5	1075	1825
Q92616	8	Translational activator GCN1	GCN1L1	1	8	4.0	2671	52.033	5047300	8	1076	739
Q92621	2	Nuclear pore complex protein Nup205	NUP205	1	2	1.1	2012	12.935	1357800	2	1077	1232
Q92688	4	Acidic leucine-rich nuclear phosphoprotein 32 family member B	ANP32B	1	4	17.1	251	25.19	6463900	4	1078	1503
Q92734	4	Protein TFG	TFG	1	4	16.2	400	24.377	3769700	4	1079	3096
Q92841	15	Probable ATP-dependent RNA helicase DDX17	DDX17	1	15	18.1	729	109.35	19763000	15	1080	445
Q92890	1	Ubiquitin fusion degradation protein 1 homolog	UFD1L	1	1	3.9	307	6.2494	771090	1	1081	1966
Q92896	3	Golgi apparatus protein 1	GLG1	1	3	3.4	1179	24.266	2028900	3	1082	2738
Q92900	1	Regulator of nonsense transcripts 1	UPF1	1	1	1.0	1129	7.0095	730160	1	1083	4570
Q92945	8	Far upstream element-binding protein 2	KHSRP	1	8	15.5	711	52.881	8930900	8	1084	247
Q92973	8	Transportin-1	TNPO1	1	8	12.9	898	52.581	8180700	8	1085	551
Q92974	1	Rho guanine nucleotide exchange factor 2	ARHGEF2	1	1	1.7	986	5.7912	1113200	1	1086	4828
Q93045	2	Stathmin-2	STMN2	1	2	5.6	179	28.501	10996000	2	1087	299
Q969H8	1	Myeloid-derived growth factor	MYDGF	1	1	5.2	173	6.8054	1859700	1	1088	5346
Q969V3	1	Nicalin	NCLN	1	1	2.1	563	6.392	603750	1	1089	4837
Q969Z0	2	Protein TBRG4	TBRG4	1	2	7.6	631	13.568	1220000	2	1090	549
Q9BQL6	1;1	Fermitin family homolog 1;Fermitin family homolog 2	FERMT1;FERMT2	2	1	1.5	677;680	5.9095	460480	1	1091	6737
Q96AE4	4	Far upstream element-binding protein 1	FUBP1	1	4	6.1	644	24.904	3083800	4	1092	631
Q96AG4	7	Leucine-rich repeat-containing protein 59	LRRC59	1	7	29.6	307	45.106	11540000	8	1093	2612
Q9NVJ2	1;1	ADP-ribosylation factor-like protein 8B;ADP-ribosylation factor-like protein 8A	ARL8B;ARL8A	2	1	12.4	186;186	6.8248	549130	1	1094	4348
Q96C19	7	EF-hand domain-containing protein D2	EFHD2	1	7	32.5	240	45.353	11030000	7	1095	3
Q96C86	1	m7GpppX diphosphatase	DCPS	1	1	5.0	337	7.4699	1212300	1	1096	6426
Q96DB5	1	Regulator of microtubule dynamics protein 1	RMDN1	1	1	3.5	314	6.9362	551110	1	1097	3796
Q96DI7	1	U5 small nuclear ribonucleoprotein 40 kDa protein	SNRNP40	1	1	2.8	357	6.7664	466240	1	1098	1998
Q96EP5	2	DAZ-associated protein 1	DAZAP1	1	2	7.9	407	13.796	1786600	2	1099	2899
Q96F86	1	Enhancer of mRNA-decapping protein 3	EDC3	1	1	3.3	508	6.0351	581650	1	1100	6439
Q96FQ6	2	Protein S100-A16	S100A16	1	2	22.3	103	15.787	4964800	2	1101	595
Q96FW1	4	Ubiquitin thioesterase OTUB1	OTUB1	1	4	17.7	271	24.121	3898500	4	1102	161
Q96G03	1	Phosphoglucomutase-2	PGM2	1	1	2.9	612	7.1979	987600	1	1103	1482
Q96G23	2	Ceramide synthase 2	CERS2	1	2	6.6	380	13.008	2927600	2	1104	453
Q96HC4	1	PDZ and LIM domain protein 5	PDLIM5	1	1	1.5	596	6.3683	441020	1	1105	2407
Q96HE7	10;1	ERO1-like protein alpha	ERO1L	2	10	29.9	468;467	66.306	8554100	10	1106	607
Q96HS1	1	Serine/threonine-protein phosphatase PGAM5, mitochondrial	PGAM5	1	1	3.5	289	6.182	622910	1	1107	229
Q96IU4	3	Alpha/beta hydrolase domain-containing protein 14B	ABHD14B	1	3	21.4	210	17.941	2035400	3	1108	558
Q96IX5	2	Up-regulated during skeletal muscle growth protein 5	USMG5	1	2	43.1	58	12.365	1306800	2	1109	197
Q96KA5	1	Cleft lip and palate transmembrane protein 1-like protein	CLPTM1L	1	1	3.0	538	8.3418	727930	1	1110	5716
Q96KP4	3	Cytosolic non-specific dipeptidase	CNDP2	1	3	9.7	475	20.346	1543600	2	1111	1067
Q96PK6	7	RNA-binding protein 14	RBM14	1	7	12.4	669	43.657	4185700	7	1112	489
Q96PU5	1	E3 ubiquitin-protein ligase NEDD4-like	NEDD4L	1	1	1.0	975	6.7028	1078900	1	1113	3727
Q96QK1	7	Vacuolar protein sorting-associated protein 35	VPS35	1	7	10.2	796	44.494	4352800	7	1114	3048
Q96RP9	1	Elongation factor G, mitochondrial	GFM1	1	1	1.7	751	6.556	0	1	1115	269
Q96RS6	1	NudC domain-containing protein 1	NUDCD1	1	1	3.6	583	7.7173	676060	1	1116	5687
Q96S55	1	ATPase WRNIP1	WRNIP1	1	1	1.5	665	5.8832	457460	1	1117	5530
Q96SB4	1	SRSF protein kinase 1	SRPK1	1	1	3.2	655	6.3473	946940	1	1118	2946
Q96T37	1	Putative RNA-binding protein 15	RBM15	1	1	2.5	977	6.9081	607600	1	1119	6658
Q96T88	1	E3 ubiquitin-protein ligase UHRF1	UHRF1	1	1	1.1	793	5.7582	556530	1	1120	2940
Q96TA1	4	Niban-like protein 1	FAM129B	1	4	9.8	746	26.317	6377100	4	1121	1559
Q99417	1	C-Myc-binding protein	MYCBP	1	1	19.4	103	5.9276	1444600	1	1122	6130
Q99426	1	Tubulin-folding cofactor B	TBCB	1	1	4.5	244	6.8532	695740	1	1123	6688
Q99439	3;1	Calponin-2	CNN2	2	3	14.2	309;329	21.754	4442100	3	1124	2425
Q99460	4	26S proteasome non-ATPase regulatory subunit 1	PSMD1	1	4	5.9	953	25.342	2898100	3	1125	55
Q99471	2	Prefoldin subunit 5	PFDN5	1	2	22.1	154	14.608	1935200	3	1126	3122
Q99497	6	Protein deglycase DJ-1	PARK7	1	6	42.3	189	36.966	12729000	5	1127	451
Q99536	3	Synaptic vesicle membrane protein VAT-1 homolog	VAT1	1	3	13.0	393	19.457	2971700	3	1128	4604
Q99584	3	Protein S100-A13	S100A13	1	3	32.7	98	17.394	3149900	3	1129	1027
Q99598	1	Translin-associated protein X	TSNAX	1	1	6.9	290	6.1565	763530	1	1130	259
Q99614	1	Tetratricopeptide repeat protein 1	TTC1	1	1	3.4	292	5.8103	416380	1	1131	252
Q99615	1	DnaJ homolog subfamily C member 7	DNAJC7	1	1	2.0	494	7.6578	421890	1	1132	616
Q99623	4	Prohibitin-2	PHB2	1	4	20.7	299	33.328	4319700	5	1133	2913
Q99714	2	3-hydroxyacyl-CoA dehydrogenase type-2	HSD17B10	1	2	13.0	261	16.278	1464900	2	1134	2367
Q99729	3	Heterogeneous nuclear ribonucleoprotein A/B	HNRNPAB	1	3	11.7	332	19.619	2520200	3	1135	1681
Q99733	2	Nucleosome assembly protein 1-like 4	NAP1L4	1	2	8.5	375	10.794	1743000	2	1136	2008
Q99798	5	Aconitate hydratase, mitochondrial	ACO2	1	5	11.4	780	31.604	3169500	5	1137	890
Q99805	2	Transmembrane 9 superfamily member 2	TM9SF2	1	2	3.5	663	13.871	2114100	2	1138	130
Q99829	4	Copine-1	CPNE1	1	4	7.6	537	23.728	2361100	4	1139	866
Q99832	13	T-complex protein 1 subunit eta	CCT7	1	13	33.1	543	100.59	18148000	14	1140	302
Q99873	2	Protein arginine N-methyltransferase 1	PRMT1	1	2	7.5	371	14.821	2436000	2	1141	2929
Q99986	2	Serine/threonine-protein kinase VRK1	VRK1	1	2	8.6	396	12.436	1177000	2	1142	3000
Q9BPW8	1	Protein NipSnap homolog 1	NIPSNAP1	1	1	4.9	284	5.7584	728830	1	1143	2549
Q9BPX5	1	Actin-related protein 2/3 complex subunit 5-like protein	ARPC5L	1	1	7.8	153	6.2769	565290	1	1144	287
Q9BQ52	1	Zinc phosphodiesterase ELAC protein 2	ELAC2	1	1	2.4	826	6.413	640870	1	1145	3123
Q9BQE3	19	Tubulin alpha-1C chain	TUBA1C	1	19	9.1	449	209.72	319080000	41	1146	184
Q9BQG0	7	Myb-binding protein 1A	MYBBP1A	1	7	7.2	1328	53.419	6757100	7	1147	364
Q9BR76	1	Coronin-1B	CORO1B	1	1	2.0	489	7.0581	489660	1	1148	712
Q9BRA2	4	Thioredoxin domain-containing protein 17	TXNDC17	1	4	38.2	123	27.016	8473800	5	1149	5333
Q9BRG1	1	Vacuolar protein-sorting-associated protein 25	VPS25	1	1	8.5	176	6.4789	496500	1	1150	3321
Q9BRJ2	1	39S ribosomal protein L45, mitochondrial	MRPL45	1	1	3.3	306	6.1063	682460	1	1151	1076
Q9BSH4	1	Translational activator of cytochrome c oxidase 1	TACO1	1	1	3.4	297	5.9764	466310	1	1152	2519
Q9BSJ8	11	Extended synaptotagmin-1	ESYT1	1	11	14.3	1104	76.109	7601200	11	1153	377
Q9BTT0	4	Acidic leucine-rich nuclear phosphoprotein 32 family member E	ANP32E	1	4	16.4	268	25.82	9226100	4	1154	694
Q9BUF5	4	Tubulin beta-6 chain	TUBB6	1	4	18.2	446	27.926	4075900	4	1155	1392
Q9BUJ2	3	Heterogeneous nuclear ribonucleoprotein U-like protein 1	HNRNPUL1	1	3	5.0	856	17.784	3062700	3	1156	141
Q9BUL8	1	Programmed cell death protein 10	PDCD10	1	1	4.7	212	6.7495	328070	1	1157	248
Q9BVC6	1	Transmembrane protein 109	TMEM109	1	1	4.9	243	6.1846	1250700	1	1158	1187
Q9BVK6	2	Transmembrane emp24 domain-containing protein 9	TMED9	1	2	7.7	235	11.397	1935500	3	1159	3953
Q9BW27	1	Nuclear pore complex protein Nup85	NUP85	1	1	2.1	656	5.6442	369410	1	1160	3575
Q9BWD1	1	Acetyl-CoA acetyltransferase, cytosolic	ACAT2	1	1	2.5	397	6.0799	490070	1	1161	1397
Q9BWM7	1	Sideroflexin-3	SFXN3	1	1	2.8	321	6.0185	612040	1	1162	6395
Q9BX68	2	Histidine triad nucleotide-binding protein 2, mitochondrial	HINT2	1	2	21.5	163	11.393	2108000	2	1163	1056
Q9BXJ9	5	N-alpha-acetyltransferase 15, NatA auxiliary subunit	NAA15	1	5	7.0	866	31.808	4075500	5	1164	2067
Q9BXP5	1	Serrate RNA effector molecule homolog	SRRT	1	1	1.5	876	6.7982	642210	1	1165	1627
Q9BYD3	1	39S ribosomal protein L4, mitochondrial	MRPL4	1	1	5.5	311	5.8254	586890	1	1166	2709
Q9BYN0	1	Sulfiredoxin-1	SRXN1	1	1	6.6	137	6.056	741850	1	1167	6229
Q9BZE4	1	Nucleolar GTP-binding protein 1	GTPBP4	1	1	2.8	634	6.8975	540340	1	1168	60
