Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Intensity	MS/MS count	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
O43175	O43175	10	10	10	D-3-phosphoglycerate dehydrogenase	PHGDH	sp|O43175|SERA_HUMAN D-3-phosphoglycerate dehydrogenase OS=Homo sapiens OX=9606 GN=PHGDH PE=1 SV=4	1	10	10	10	24.0	24.0	24.0	56.65	533	533	0.0	66.545	14108000	10	64	343;811;1095;1915;2165;2614;3708;4056;5238;5392	True;True;True;True;True;True;True;True;True;True	346;825;1114;1955;2206;2660;3792;4148;5347;5505	369;871;1181;2064;2332;2830;4022;4400;5667;5833	392;930;1262;2204;2488;3035;4297;4698;6080;6260	392;930;1262;2204;2488;3035;4297;4698;6080;6260		
O43237;Q9Y6G9	O43237	3;1	3;1	3;1	Cytoplasmic dynein 1 light intermediate chain 2	DYNC1LI2	sp|O43237|DC1L2_HUMAN Cytoplasmic dynein 1 light intermediate chain 2 OS=Homo sapiens OX=9606 GN=DYNC1LI2 PE=1 SV=1	2	3	3	3	12.0	12.0	12.0	54.099	492	492;523	0.0	17.081	1631200	3	65	603;2012;2394	True;True;True	611;2052;2438	645;2171;2588	691;2320;2776	691;2320;2776		
O43242	O43242	4	4	4	26S proteasome non-ATPase regulatory subunit 3	PSMD3	sp|O43242|PSMD3_HUMAN 26S proteasome non-ATPase regulatory subunit 3 OS=Homo sapiens OX=9606 GN=PSMD3 PE=1 SV=2	1	4	4	4	9.2	9.2	9.2	60.977	534	534	0.0	24.237	4236100	4	66	260;1231;2270;3389	True;True;True;True	263;1253;2311;3449	276;1334;2443;3662	293;1430;2606;3913	293;1430;2606;3913		
O43252	O43252	1	1	1	Bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 1;Sulfate adenylyltransferase;Adenylyl-sulfate kinase	PAPSS1	sp|O43252|PAPS1_HUMAN Bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 1 OS=Homo sapiens OX=9606 GN=PAPSS1 PE=1 SV=2	1	1	1	1	4.0	4.0	4.0	70.832	624	624	0.0016964	6.151	778960	1	67	4114	True	4206	4462	4763	4763		
O43324	O43324	4	4	4	Eukaryotic translation elongation factor 1 epsilon-1	EEF1E1	sp|O43324|MCA3_HUMAN Eukaryotic translation elongation factor 1 epsilon-1 OS=Homo sapiens OX=9606 GN=EEF1E1 PE=1 SV=1	1	4	4	4	32.2	32.2	32.2	19.81	174	174	0.0	24.678	2992500	4	68	0;238;1594;4122	True;True;True;True	0;241;1626;4214	0;253;1719;4470	0;267;1838;4771	0;267;1838;4771		
O43390	O43390	12	12	11	Heterogeneous nuclear ribonucleoprotein R	HNRNPR	sp|O43390|HNRPR_HUMAN Heterogeneous nuclear ribonucleoprotein R OS=Homo sapiens OX=9606 GN=HNRNPR PE=1 SV=1	1	12	12	11	20.9	20.9	19.1	70.942	633	633	0.0	75.022	15041000	12	69	829;955;1125;1172;1173;1321;1869;2229;3171;3817;4561;5401	True;True;True;True;True;True;True;True;True;True;True;True	845;973;1145;1193;1194;1346;1908;2270;3228;3903;4659;5514	898;1033;1212;1266;1267;1428;2014;2401;3437;4141;4940;5842	962;1106;1293;1353;1354;1527;2148;2558;3678;4420;5269;6269	962;1106;1293;1353;1354;1527;2148;2558;3678;4420;5269;6269		
O43396	O43396	1	1	1	Thioredoxin-like protein 1	TXNL1	sp|O43396|TXNL1_HUMAN Thioredoxin-like protein 1 OS=Homo sapiens OX=9606 GN=TXNL1 PE=1 SV=3	1	1	1	1	2.4	2.4	2.4	32.251	289	289	0.0069071	5.6525	758640	1	70	2498	True	2543	2701	2894	2894		
O43399	O43399	4	4	4	Tumor protein D54	TPD52L2	sp|O43399|TPD54_HUMAN Tumor protein D54 OS=Homo sapiens OX=9606 GN=TPD52L2 PE=1 SV=2	1	4	4	4	21.4	21.4	21.4	22.237	206	206	0.0	28.082	4640500	4	71	4839;4840;4872;5065	True;True;True;True	4942;4943;4975;5170	5246;5247;5280;5484	5623;5624;5658;5877	5623;5624;5658;5877		
O43464	O43464	1	1	1	Serine protease HTRA2, mitochondrial	HTRA2	sp|O43464|HTRA2_HUMAN Serine protease HTRA2, mitochondrial OS=Homo sapiens OX=9606 GN=HTRA2 PE=1 SV=2	1	1	1	1	2.8	2.8	2.8	48.84	458	458	0.00091743	6.6667	448260	1	72	4655	True	4755	5043	5375	5375		
O43615	O43615	2	2	2	Mitochondrial import inner membrane translocase subunit TIM44	TIMM44	sp|O43615|TIM44_HUMAN Mitochondrial import inner membrane translocase subunit TIM44 OS=Homo sapiens OX=9606 GN=TIMM44 PE=1 SV=2	1	2	2	2	6.0	6.0	6.0	51.355	452	452	0.0	13.131	550890	2	73	4696;5117	True;True	4797;5224	5087;5540	5427;5937	5427;5937		
O43670	O43670	1	1	1	BUB3-interacting and GLEBS motif-containing protein ZNF207	ZNF207	sp|O43670|ZN207_HUMAN BUB3-interacting and GLEBS motif-containing protein ZNF207 OS=Homo sapiens OX=9606 GN=ZNF207 PE=1 SV=1	1	1	1	1	2.7	2.7	2.7	50.75	478	478	0.0024194	5.8615	802070	1	74	3140	True	3197	3402	3639	3639		
O43681	O43681	4	4	4	ATPase ASNA1	ASNA1	sp|O43681|GET3_HUMAN ATPase GET3 OS=Homo sapiens OX=9606 GN=GET3 PE=1 SV=2	1	4	4	4	16.1	16.1	16.1	38.792	348	348	0.0	25.513	3199900	4	75	1379;3026;3246;5669	True;True;True;True	1404;3081;3304;5784	1486;3281;3513;6127	1587;3513;3760;6573	1587;3513;3760;6573		
O43684	O43684	3	3	3	Mitotic checkpoint protein BUB3	BUB3	sp|O43684|BUB3_HUMAN Mitotic checkpoint protein BUB3 OS=Homo sapiens OX=9606 GN=BUB3 PE=1 SV=1	1	3	3	3	13.1	13.1	13.1	37.154	328	328	0.0	19.053	2028700	3	76	1685;4999;5500	True;True;True	1721;5104;5614	1817;5415;5948	1944;5804;6388	1944;5804;6388		
O43707;P35609;Q08043	O43707	27;5;5	27;5;5	18;0;0	Alpha-actinin-4	ACTN4	sp|O43707|ACTN4_HUMAN Alpha-actinin-4 OS=Homo sapiens OX=9606 GN=ACTN4 PE=1 SV=2	3	27	27	18	42.3	42.3	31.3	104.85	911	911;894;901	0.0	197.36	74068000	29	77	61;256;450;609;719;805;1409;1495;1977;2237;2415;2811;2935;3434;3449;3582;3663;3698;3775;3958;4098;4139;4417;4725;4771;5089;5205	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	61;259;456;617;730;819;1434;1522;2017;2278;2459;2861;2988;3494;3509;3643;3740;3781;3859;4049;4190;4231;4515;4826;4873;5195;5314	68;272;484;651;772;865;1517;1609;2134;2409;2611;3044;3185;3707;3722;3865;3964;4009;4095;4295;4446;4488;4783;4784;5117;5171;5511;5634	72;289;517;697;825;924;1620;1718;2283;2566;2567;2800;3266;3414;3961;3977;4134;4235;4282;4373;4586;4747;4789;5101;5102;5464;5534;5535;5905;6046	72;289;517;697;825;924;1620;1718;2283;2566;2800;3266;3414;3961;3977;4134;4235;4282;4373;4586;4747;4789;5101;5464;5534;5905;6046		
O43708	O43708	1	1	1	Maleylacetoacetate isomerase	GSTZ1	sp|O43708|MAAI_HUMAN Maleylacetoacetate isomerase OS=Homo sapiens OX=9606 GN=GSTZ1 PE=1 SV=3	1	1	1	1	6.5	6.5	6.5	24.212	216	216	0.00092421	6.7025	0	1	78	3276	True	3334	3543	3791	3791		
O43760	O43760	1	1	1	Synaptogyrin-2	SYNGR2	sp|O43760|SNG2_HUMAN Synaptogyrin-2 OS=Homo sapiens OX=9606 GN=SYNGR2 PE=1 SV=1	1	1	1	1	4.5	4.5	4.5	24.81	224	224	0.0016273	5.8849	0	1	79	932	True	950	1010	1082	1082		
O43765	O43765	3	3	3	Small glutamine-rich tetratricopeptide repeat-containing protein alpha	SGTA	sp|O43765|SGTA_HUMAN Small glutamine-rich tetratricopeptide repeat-containing protein alpha OS=Homo sapiens OX=9606 GN=SGTA PE=1 SV=1	1	3	3	3	11.2	11.2	11.2	34.063	313	313	0.0	17.531	1934600	3	80	196;269;5086	True;True;True	198;272;5192	209;286;5508	221;303;5902	221;303;5902		
O43768	O43768	1	1	1	Alpha-endosulfine	ENSA	sp|O43768|ENSA_HUMAN Alpha-endosulfine OS=Homo sapiens OX=9606 GN=ENSA PE=1 SV=1	1	1	1	1	14.0	14.0	14.0	13.389	121	121	0.0	7.1432	1040000	1	81	3854	True	3941	4181	4465	4465		
O43776	O43776	6	6	6	Asparagine--tRNA ligase, cytoplasmic	NARS	sp|O43776|SYNC_HUMAN Asparagine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=NARS1 PE=1 SV=1	1	6	6	6	15.7	15.7	15.7	62.942	548	548	0.0	43.523	7451400	6	82	1335;2310;2818;3018;3676;5197	True;True;True;True;True;True	1360;2351;2868;3073;3755;5306	1442;2491;3051;3273;3979;5626	1542;2660;3273;3504;4250;6038	1542;2660;3273;3504;4250;6038		
O43795;Q9UBC5	O43795;Q9UBC5	2;1	2;1	2;1	Unconventional myosin-Ib;Unconventional myosin-Ia	MYO1B;MYO1A	sp|O43795|MYO1B_HUMAN Unconventional myosin-Ib OS=Homo sapiens OX=9606 GN=MYO1B PE=1 SV=3;sp|Q9UBC5|MYO1A_HUMAN Unconventional myosin-Ia OS=Homo sapiens OX=9606 GN=MYO1A PE=1 SV=1	2	2	2	2	1.6	1.6	1.6	131.98	1136	1136;1043	0.0	11.102	1004700	2	83	2544;5676	True;True	2589;5791	2751;6134	2947;6580	2947;6580		
O43809	O43809	1	1	1	Cleavage and polyadenylation specificity factor subunit 5	NUDT21	sp|O43809|CPSF5_HUMAN Cleavage and polyadenylation specificity factor subunit 5 OS=Homo sapiens OX=9606 GN=NUDT21 PE=1 SV=1	1	1	1	1	5.3	5.3	5.3	26.227	227	227	0.0018215	6.6303	1547800	1	84	4917	True	5022	5329	5709	5709		
O43837	O43837	1	1	1	Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial	IDH3B	sp|O43837|IDH3B_HUMAN Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=IDH3B PE=1 SV=2	1	1	1	1	2.6	2.6	2.6	42.183	385	385	0.0016764	6.0799	1079300	1	85	2327	True	2369	2512	2687	2687		
O43852	O43852	7	7	7	Calumenin	CALU	sp|O43852|CALU_HUMAN Calumenin OS=Homo sapiens OX=9606 GN=CALU PE=1 SV=2	1	7	7	7	33.0	33.0	33.0	37.106	315	315	0.0	46.941	9471000	8	86	757;949;1082;1088;1929;4709;5521	True;True;True;True;True;True;True	770;967;1101;1107;1969;4810;5636	813;1027;1168;1174;2079;5100;5970	868;1100;1248;1254;1255;2221;5443;6414	868;1100;1248;1255;2221;5443;6414		
O60256	O60256	1	1	1	Phosphoribosyl pyrophosphate synthase-associated protein 2	PRPSAP2	sp|O60256|KPRB_HUMAN Phosphoribosyl pyrophosphate synthase-associated protein 2 OS=Homo sapiens OX=9606 GN=PRPSAP2 PE=1 SV=1	1	1	1	1	4.6	4.6	4.6	40.925	369	369	0.00097656	6.9764	990800	1	87	456	True	462	490	523	523		
O60264;P28370	O60264;P28370	3;2	3;2	3;2	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5;Probable global transcription activator SNF2L1	SMARCA5;SMARCA1	sp|O60264|SMCA5_HUMAN SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5 OS=Homo sapiens OX=9606 GN=SMARCA5 PE=1 SV=1;sp|P28370|SMCA1_HUMAN Probable global transcription activator SNF2L1 OS=Homo sapiens OX=9606 GN	2	3	3	3	2.9	2.9	2.9	121.9	1052	1052;1054	0.0	20.838	1848800	3	88	368;602;2989	True;True;True	373;610;3044	397;644;3243	423;690;3474	423;690;3474		
O60313	O60313	1	1	1	Dynamin-like 120 kDa protein, mitochondrial;Dynamin-like 120 kDa protein, form S1	OPA1	sp|O60313|OPA1_HUMAN Dynamin-like 120 kDa protein, mitochondrial OS=Homo sapiens OX=9606 GN=OPA1 PE=1 SV=3	1	1	1	1	1.6	1.6	1.6	111.63	960	960	0.0	8.1416	811300	1	89	508	True	515	545	579	579		
O60493	O60493	1	1	1	Sorting nexin-3	SNX3	sp|O60493|SNX3_HUMAN Sorting nexin-3 OS=Homo sapiens OX=9606 GN=SNX3 PE=1 SV=3	1	1	1	1	4.9	4.9	4.9	18.762	162	162	0.0039339	5.7479	721570	1	90	5745	True	5865	6211	6663	6663		
O60502	O60502	1	1	1	Protein O-GlcNAcase	MGEA5	sp|O60502|OGA_HUMAN Protein O-GlcNAcase OS=Homo sapiens OX=9606 GN=OGA PE=1 SV=2	1	1	1	1	1.4	1.4	1.4	102.91	916	916	0.0018149	6.6157	601780	1	91	3249	True	3307	3516	3763	3763		
O60506	O60506	11	10	10	Heterogeneous nuclear ribonucleoprotein Q	SYNCRIP	sp|O60506|HNRPQ_HUMAN Heterogeneous nuclear ribonucleoprotein Q OS=Homo sapiens OX=9606 GN=SYNCRIP PE=1 SV=2	1	11	10	10	21.8	20.1	20.1	69.602	623	623	0.0	72.037	25747000	11	92	781;787;954;1124;1347;1869;2232;2967;3170;3816;5400	True;True;True;True;True;False;True;True;True;True;True	795;801;972;1144;1372;1908;2273;3022;3227;3902;5513	841;847;1032;1211;1454;2014;2404;3220;3436;4140;5841	898;899;905;1105;1292;1554;2148;2561;3450;3677;4419;6268	898;905;1105;1292;1554;2148;2561;3450;3677;4419;6268		
O60610	O60610	3	3	3	Protein diaphanous homolog 1	DIAPH1	sp|O60610|DIAP1_HUMAN Protein diaphanous homolog 1 OS=Homo sapiens OX=9606 GN=DIAPH1 PE=1 SV=2	1	3	3	3	3.0	3.0	3.0	141.35	1272	1272	0.0	19.643	2026900	3	93	1247;3464;4656	True;True;True	1270;3524;4756	1351;3738;5044	1448;3995;5376	1448;3995;5376		
O60664	O60664	6	6	6	Perilipin-3	PLIN3	sp|O60664|PLIN3_HUMAN Perilipin-3 OS=Homo sapiens OX=9606 GN=PLIN3 PE=1 SV=3	1	6	6	6	22.1	22.1	22.1	47.074	434	434	0.0	37.668	6001700	6	94	2410;3047;4090;4205;4619;4811	True;True;True;True;True;True	2454;3103;4182;4297;4717;4914	2606;3303;4436;4557;5000;5216	2795;3535;4736;4861;5329;5588	2795;3535;4736;4861;5329;5588		
O60678	O60678	1	1	1	Protein arginine N-methyltransferase 3	PRMT3	sp|O60678|ANM3_HUMAN Protein arginine N-methyltransferase 3 OS=Homo sapiens OX=9606 GN=PRMT3 PE=1 SV=4	1	1	1	1	2.1	2.1	2.1	59.902	531	531	0.00097276	6.9705	532590	1	95	2390	True	2434	2584	2772	2772		
O60701	O60701	16	16	16	UDP-glucose 6-dehydrogenase	UGDH	sp|O60701|UGDH_HUMAN UDP-glucose 6-dehydrogenase OS=Homo sapiens OX=9606 GN=UGDH PE=1 SV=1	1	16	16	16	41.9	41.9	41.9	55.023	494	494	0.0	115.94	54566000	16	96	539;991;1350;1375;1678;2393;2532;2639;2675;2901;3667;3829;5210;5236;5422;5793	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	546;1009;1375;1400;1714;2437;2577;2687;2723;2951;3744;3915;5319;5345;5535;5913	578;1071;1457;1482;1810;2587;2737;2858;2895;3145;3968;4153;5639;5665;5863;6265	615;1147;1557;1583;1937;2775;2933;3064;3104;3372;4239;4433;6051;6052;6078;6291;6725	615;1147;1557;1583;1937;2775;2933;3064;3104;3372;4239;4433;6051;6078;6291;6725	8	432
O60716	O60716	3	3	3	Catenin delta-1	CTNND1	sp|O60716|CTND1_HUMAN Catenin delta-1 OS=Homo sapiens OX=9606 GN=CTNND1 PE=1 SV=1	1	3	3	3	3.8	3.8	3.8	108.17	968	968	0.0	18.694	2233400	3	97	322;2144;2238	True;True;True	325;2185;2279	346;2311;2410	366;2467;2568	366;2467;2568		
P41567;O60739	P41567;O60739	3;3	3;3	3;3	Eukaryotic translation initiation factor 1;Eukaryotic translation initiation factor 1b	EIF1;EIF1B	sp|P41567|EIF1_HUMAN Eukaryotic translation initiation factor 1 OS=Homo sapiens OX=9606 GN=EIF1 PE=1 SV=1;sp|O60739|EIF1B_HUMAN Eukaryotic translation initiation factor 1b OS=Homo sapiens OX=9606 GN=EIF1B PE=1 SV=2	2	3	3	3	47.8	47.8	47.8	12.732	113	113;113	0.0	19.664	3153000	3	98	1483;1803;4817	True;True;True	1510;1841;4920	1595;1941;5223	1702;2073;5598	1702;2073;5598		
O60749	O60749	1	1	1	Sorting nexin-2	SNX2	sp|O60749|SNX2_HUMAN Sorting nexin-2 OS=Homo sapiens OX=9606 GN=SNX2 PE=1 SV=2	1	1	1	1	2.7	2.7	2.7	58.47	519	519	0.0	8.4983	511160	1	99	536	True	543	574	610	610		
O60762	O60762	2	2	2	Dolichol-phosphate mannosyltransferase subunit 1	DPM1	sp|O60762|DPM1_HUMAN Dolichol-phosphate mannosyltransferase subunit 1 OS=Homo sapiens OX=9606 GN=DPM1 PE=1 SV=1	1	2	2	2	15.8	15.8	15.8	29.634	260	260	0.0	11.877	1470400	2	100	1773;2267	True;True	1811;2308	1911;2440	2043;2603	2043;2603		
O60763	O60763	1	1	1	General vesicular transport factor p115	USO1	sp|O60763|USO1_HUMAN General vesicular transport factor p115 OS=Homo sapiens OX=9606 GN=USO1 PE=1 SV=2	1	1	1	1	2.0	2.0	2.0	107.89	962	962	0.0017715	6.4082	621380	1	101	3059	True	3115	3315	3547	3547		
Q99880;Q99879;Q99877;Q93079;Q5QNW6;P62807;P58876;P57053;O60814;A0A2R8Y619;Q96A08	Q99880;Q99879;Q99877;Q93079;Q5QNW6;P62807;P58876;P57053;O60814	3;3;3;3;3;3;3;3;3;1;1	1;1;1;1;1;1;1;1;1;0;0	1;1;1;1;1;1;1;1;1;0;0	Histone H2B type 1-L;Histone H2B type 1-M;Histone H2B type 1-N;Histone H2B type 1-H;Histone H2B type 2-F;Histone H2B type 1-C/E/F/G/I;Histone H2B type 1-D;Histone H2B type F-S;Histone H2B type 1-K	HIST1H2BL;HIST1H2BM;HIST1H2BN;HIST1H2BH;HIST2H2BF;HIST1H2BC;HIST1H2BD;H2BFS;HIST1H2BK	sp|Q99880|H2B1L_HUMAN Histone H2B type 1-L OS=Homo sapiens OX=9606 GN=H2BC13 PE=1 SV=3;sp|Q99879|H2B1M_HUMAN Histone H2B type 1-M OS=Homo sapiens OX=9606 GN=H2BC14 PE=1 SV=3;sp|Q99877|H2B1N_HUMAN Histone H2B type 1-N OS=Homo sapiens OX=9606 GN=H2BC15 PE=1 	11	3	1	1	26.2	7.1	7.1	13.952	126	126;126;126;126;126;126;126;126;126;122;127	0.0017271	6.2505	8055000	1	102	356;1385;3241	False;True;False	359;360;1410;3299	382;383;384;1492;3508	406;407;408;409;410;1593;3755	408;1593;3755	9	60
O60841	O60841	1	1	1	Eukaryotic translation initiation factor 5B	EIF5B	sp|O60841|IF2P_HUMAN Eukaryotic translation initiation factor 5B OS=Homo sapiens OX=9606 GN=EIF5B PE=1 SV=4	1	1	1	1	1.6	1.6	1.6	138.83	1220	1220	0.0	8.1688	555090	1	103	2667	True	2715	2887	3095	3095		
O60869	O60869	2	2	2	Endothelial differentiation-related factor 1	EDF1	sp|O60869|EDF1_HUMAN Endothelial differentiation-related factor 1 OS=Homo sapiens OX=9606 GN=EDF1 PE=1 SV=1	1	2	2	2	18.2	18.2	18.2	16.368	148	148	0.0	14.975	1654000	2	104	127;2643	True;True	128;2691	136;2863	143;3069	143;3069		
O60884	O60884	2	2	2	DnaJ homolog subfamily A member 2	DNAJA2	sp|O60884|DNJA2_HUMAN DnaJ homolog subfamily A member 2 OS=Homo sapiens OX=9606 GN=DNAJA2 PE=1 SV=1	1	2	2	2	7.0	7.0	7.0	45.745	412	412	0.0	13.21	2811800	2	105	1195;1529	True;True	1216;1559	1291;1646	1381;1758	1381;1758		
O60888	O60888	2	2	2	Protein CutA	CUTA	sp|O60888|CUTA_HUMAN Protein CutA OS=Homo sapiens OX=9606 GN=CUTA PE=1 SV=2	1	2	2	2	25.1	25.1	25.1	19.116	179	179	0.0	14.782	3157000	2	106	2895;4598	True;True	2945;4696	3139;4978	3366;5307	3366;5307		
O60925	O60925	1	1	1	Prefoldin subunit 1	PFDN1	sp|O60925|PFD1_HUMAN Prefoldin subunit 1 OS=Homo sapiens OX=9606 GN=PFDN1 PE=1 SV=2	1	1	1	1	9.0	9.0	9.0	14.21	122	122	0.00096432	6.9056	734660	1	107	2908	True	2958	3152	3379	3379		
O75083	O75083	13	13	13	WD repeat-containing protein 1	WDR1	sp|O75083|WDR1_HUMAN WD repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=WDR1 PE=1 SV=4	1	13	13	13	37.5	37.5	37.5	66.193	606	606	0.0	82.295	14728000	14	108	180;585;1506;1563;2072;2108;3624;3625;4631;5110;5466;5571;5611	True;True;True;True;True;True;True;True;True;True;True;True;True	182;592;1533;1595;2112;2149;3685;3686;4730;5216;5580;5686;5726	192;193;626;1620;1686;2236;2273;3907;3908;5014;5532;5912;6024;6065	203;204;667;1729;1804;2390;2429;4176;4177;5344;5927;6351;6469;6510	203;667;1729;1804;2390;2429;4176;4177;5344;5927;6351;6469;6510		
O75131;Q96FN4;Q8IYJ1;Q96A23;O95741;Q86YQ8;Q9HCH3;Q9UBL6	O75131;Q96FN4;Q8IYJ1;Q96A23;O95741;Q86YQ8;Q9HCH3;Q9UBL6	2;1;1;1;1;1;1;1	2;1;1;1;1;1;1;1	2;1;1;1;1;1;1;1	Copine-3;Copine-2;Copine-9;Copine-4;Copine-6;Copine-8;Copine-5;Copine-7	CPNE3;CPNE2;CPNE9;CPNE4;CPNE6;CPNE8;CPNE5;CPNE7	sp|O75131|CPNE3_HUMAN Copine-3 OS=Homo sapiens OX=9606 GN=CPNE3 PE=1 SV=1;sp|Q96FN4|CPNE2_HUMAN Copine-2 OS=Homo sapiens OX=9606 GN=CPNE2 PE=1 SV=3;sp|Q8IYJ1|CPNE9_HUMAN Copine-9 OS=Homo sapiens OX=9606 GN=CPNE9 PE=1 SV=3;sp|Q96A23|CPNE4_HUMAN Copine-4 OS=	8	2	2	2	3.4	3.4	3.4	60.13	537	537;548;553;557;557;564;593;633	0.0	13.597	1460000	2	109	754;4509	True;True	767;4607	810;4883	865;5210	865;5210		
O75306	O75306	1	1	1	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial	NDUFS2	sp|O75306|NDUS2_HUMAN NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS2 PE=1 SV=2	1	1	1	1	3.0	3.0	3.0	52.545	463	463	0.0018116	6.5998	517720	1	110	1835	True	1873	1975	2108	2108		
O75340	O75340	2	2	2	Programmed cell death protein 6	PDCD6	sp|O75340|PDCD6_HUMAN Programmed cell death protein 6 OS=Homo sapiens OX=9606 GN=PDCD6 PE=1 SV=1	1	2	2	2	11.0	11.0	11.0	21.868	191	191	0.0	15.319	2197700	2	111	3422;5648	True;True	3482;5763	3695;6103	3948;6549	3948;6549		
O75347	O75347	6	6	6	Tubulin-specific chaperone A	TBCA	sp|O75347|TBCA_HUMAN Tubulin-specific chaperone A OS=Homo sapiens OX=9606 GN=TBCA PE=1 SV=3	1	6	6	6	38.9	38.9	38.9	12.855	108	108	0.0	35.895	6846400	6	112	777;2592;3006;3556;4057;4255	True;True;True;True;True;True	791;2638;3061;3617;4149;4348	835;2808;3261;3835;4401;4610	892;3010;3492;4102;4699;4918	892;3010;3492;4102;4699;4918		
O75351	O75351	1	1	1	Vacuolar protein sorting-associated protein 4B	VPS4B	sp|O75351|VPS4B_HUMAN Vacuolar protein sorting-associated protein 4B OS=Homo sapiens OX=9606 GN=VPS4B PE=1 SV=2	1	1	1	1	4.3	4.3	4.3	49.301	444	444	0.0	7.2096	1185400	1	113	1324	True	1349	1431	1530	1530		
O75352	O75352	1	1	1	Mannose-P-dolichol utilization defect 1 protein	MPDU1	sp|O75352|MPU1_HUMAN Mannose-P-dolichol utilization defect 1 protein OS=Homo sapiens OX=9606 GN=MPDU1 PE=1 SV=2	1	1	1	1	4.0	4.0	4.0	26.638	247	247	0.0017437	6.2957	568450	1	114	3278	True	3336	3545	3793	3793		
O75369	O75369	52	52	48	Filamin-B	FLNB	sp|O75369|FLNB_HUMAN Filamin-B OS=Homo sapiens OX=9606 GN=FLNB PE=1 SV=2	1	52	52	48	29.4	29.4	27.1	278.16	2602	2602	0.0	323.31	83649000	53	115	175;184;283;397;557;630;636;695;766;769;861;1002;1005;1030;1485;1590;1631;1634;1757;1762;2005;2025;2118;2359;2368;2391;2489;2493;2662;2676;2994;3520;3585;3933;4006;4164;4501;4504;4712;4735;5036;5100;5224;5267;5271;5319;5389;5395;5420;5560;5572;5753	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	177;186;286;403;564;638;644;705;779;782;877;1020;1023;1048;1512;1622;1665;1668;1795;1800;2045;2065;2159;2402;2411;2435;2534;2538;2710;2724;3049;3581;3646;4023;4097;4256;4599;4602;4813;4837;5141;5206;5333;5377;5381;5432;5502;5508;5533;5675;5687;5873	187;197;301;428;596;673;679;744;823;826;932;1084;1087;1112;1597;1715;1759;1762;1894;1899;2164;2187;2285;2550;2561;2585;2692;2696;2882;2896;3248;3797;3868;4267;4344;4515;4874;4877;4878;5103;5129;5455;5522;5653;5697;5701;5755;5830;5836;5861;6013;6025;6026;6220	198;208;319;458;633;719;725;795;878;881;1000;1164;1167;1192;1704;1833;1879;1882;2025;2030;2313;2340;2441;2736;2747;2773;2885;2889;3090;3105;3479;4059;4137;4557;4638;4818;5201;5204;5205;5446;5477;5846;5917;6066;6110;6116;6178;6257;6263;6289;6458;6470;6471;6672;6673	198;208;319;458;633;719;725;795;878;881;1000;1164;1167;1192;1704;1833;1879;1882;2025;2030;2313;2340;2441;2736;2747;2773;2885;2889;3090;3105;3479;4059;4137;4557;4638;4818;5201;5204;5446;5477;5846;5917;6066;6110;6116;6178;6257;6263;6289;6458;6470;6673		
O75390	O75390	5	5	5	Citrate synthase, mitochondrial	CS	sp|O75390|CISY_HUMAN Citrate synthase, mitochondrial OS=Homo sapiens OX=9606 GN=CS PE=1 SV=2	1	5	5	5	11.8	11.8	11.8	51.712	466	466	0.0	33.949	6826400	4	116	286;966;2057;2773;3527	True;True;True;True;True	289;984;2097;2822;3588	304;1044;2220;2995;3805	322;1118;2374;3208;4068	322;1118;2374;3208;4068		
O75396	O75396	1	1	1	Vesicle-trafficking protein SEC22b	SEC22B	sp|O75396|SC22B_HUMAN Vesicle-trafficking protein SEC22b OS=Homo sapiens OX=9606 GN=SEC22B PE=1 SV=5	1	1	1	1	8.8	8.8	8.8	24.74	215	215	0.0016793	6.0854	844790	1	117	2913	True	2963	3157	3384	3384		
