Protein IDs	Peptide counts (razor+unique)	Protein names	Gene names	Number of proteins	Razor + unique peptides	Unique sequence coverage [%]	Sequence lengths	Score	Intensity	MS/MS count	id	Best MS/MS
Q15149	3;1	Plectin	PLEC	2	3	1.3	4684;5088	24.692	3437600	3	930	2199
Q15165	3	Serum paraoxonase/arylesterase 2	PON2	1	3	18.4	354	19.404	3007800	3	931	2650
Q15181	15	Inorganic pyrophosphatase	PPA1	1	15	72.3	289	98.576	29787000	17	932	44
Q15185	5	Prostaglandin E synthase 3	PTGES3	1	5	30.6	160	33.688	30944000	6	933	1116
Q15233	4	Non-POU domain-containing octamer-binding protein	NONO	1	4	9.8	471	29.561	5394200	4	934	45
Q15293	4	Reticulocalbin-1	RCN1	1	4	14.2	331	27.458	3885000	4	935	14
Q15365	4	Poly(rC)-binding protein 1	PCBP1	1	4	15.2	356	26.614	8805000	3	936	156
Q15366	9;3	Poly(rC)-binding protein 2	PCBP2	2	9	27.1	365;371	60.39	15603000	9	937	156
Q15370	3	Transcription elongation factor B polypeptide 2	TCEB2	1	3	23.7	118	16.968	2421100	3	938	1612
Q15393	10	Splicing factor 3B subunit 3	SF3B3	1	10	10.2	1217	64.453	11313000	11	939	936
Q15427	2	Splicing factor 3B subunit 4	SF3B4	1	2	9.0	424	14.132	2068200	2	940	4605
Q15459	3	Splicing factor 3A subunit 1	SF3A1	1	3	4.5	793	18.828	2159200	3	941	1915
Q15631	3	Translin	TSN	1	3	18.0	228	18.589	2441500	3	942	1229
Q15637	2	Splicing factor 1	SF1	1	2	3.8	639	14.505	2191300	2	943	653
Q15642	2	Cdc42-interacting protein 4	TRIP10	1	2	3.7	601	12.794	933240	2	944	4450
Q15645	3	Pachytene checkpoint protein 2 homolog	TRIP13	1	3	8.8	432	20.081	2261700	3	945	2730
Q15691	6	Microtubule-associated protein RP/EB family member 1	MAPRE1	1	6	22.8	268	40.071	4952800	6	946	613
Q15717	5	ELAV-like protein 1	ELAVL1	1	5	21.5	326	35.542	5886400	5	947	3085
Q15758	3	Neutral amino acid transporter B(0)	SLC1A5	1	3	6.3	541	21.197	2763900	3	948	1672
Q15813	1	Tubulin-specific chaperone E	TBCE	1	1	4.4	527	8.2958	607080	1	949	3803
Q15843	2	NEDD8	NEDD8	1	2	17.3	81	12.721	1736600	2	950	1379
Q15907	9;8;1	Ras-related protein Rab-11B;Ras-related protein Rab-11A	RAB11B;RAB11A	3	9	39.4	218;216;213	56.037	14265000	8	951	262
Q16181	6	Septin-7	SEPT7	1	6	24.5	437	45.966	11785000	6	952	1121
Q16222	6;1	UDP-N-acetylhexosamine pyrophosphorylase;UDP-N-acetylgalactosamine pyrophosphorylase;UDP-N-acetylglucosamine pyrophosphorylase	UAP1	2	6	13.6	522;507	39.085	7065500	6	953	1317
Q16401	4	26S proteasome non-ATPase regulatory subunit 5	PSMD5	1	4	8.5	504	23.491	1662000	4	954	324
Q16518	1	Retinoid isomerohydrolase	RPE65	1	1	1.3	533	5.6925	4553300	1	955	444
Q16531	6	DNA damage-binding protein 1	DDB1	1	6	8.0	1140	41.917	5766000	6	956	401
Q16543	3	Hsp90 co-chaperone Cdc37;Hsp90 co-chaperone Cdc37, N-terminally processed	CDC37	1	3	13.8	378	18.31	2087600	3	957	1340
Q16555	1	Dihydropyrimidinase-related protein 2	DPYSL2	1	1	3.5	572	7.7089	0	1	958	4543
Q16563	1	Synaptophysin-like protein 1	SYPL1	1	1	4.2	259	7.3629	936830	1	959	5861
Q16576	1	Histone-binding protein RBBP7	RBBP7	1	1	5.6	425	5.7158	1147900	1	960	1135
Q16629	3	Serine/arginine-rich splicing factor 7	SRSF7	1	3	8.8	238	18.736	3987700	3	961	184
Q16630	1	Cleavage and polyadenylation specificity factor subunit 6	CPSF6	1	1	2.5	551	5.9262	890670	1	962	2181
Q16643	1	Drebrin	DBN1	1	1	1.8	649	6.9377	535930	0	963	3620
Q16658	9	Fascin	FSCN1	1	9	24.3	493	58.933	10305000	9	964	1885
Q16666	1	Gamma-interferon-inducible protein 16	IFI16	1	1	1.4	785	5.8519	474120	1	965	5817
Q16698	1	2,4-dienoyl-CoA reductase, mitochondrial	DECR1	1	1	3.3	335	6.4806	523960	1	966	1592
Q16719	4	Kynureninase	KYNU	1	4	11.6	465	27.508	2840500	4	967	1992
Q16831	3	Uridine phosphorylase 1	UPP1	1	3	10.6	310	18.593	2338300	3	968	124
Q16851	4	UTP--glucose-1-phosphate uridylyltransferase	UGP2	1	4	8.3	508	24.239	4530000	5	969	1328
Q16881	16;1	Thioredoxin reductase 1, cytoplasmic	TXNRD1	2	16	41.4	649;524	113.05	54474000	20	970	670
Q16891	5	MICOS complex subunit MIC60	IMMT	1	5	6.6	758	29.973	2955200	5	971	571
Q17RS7	1	Flap endonuclease GEN homolog 1	GEN1	1	1	0.9	908	5.7947	373770	1	972	4746
Q1KMD3	5	Heterogeneous nuclear ribonucleoprotein U-like protein 2	HNRNPUL2	1	5	9.1	747	31.446	10402000	5	973	952
Q2NL82	2	Pre-rRNA-processing protein TSR1 homolog	TSR1	1	2	3.4	804	14.278	1739000	2	974	1269
Q2TAY7	2	WD40 repeat-containing protein SMU1;WD40 repeat-containing protein SMU1, N-terminally processed	SMU1	1	2	5.5	513	13.757	1148000	2	975	6543
Q3LXA3	1	Bifunctional ATP-dependent dihydroxyacetone kinase/FAD-AMP lyase (cyclizing);ATP-dependent dihydroxyacetone kinase;FAD-AMP lyase (cyclizing)	DAK	1	1	1.4	575	6.0468	577920	1	976	4115
Q3MHD2	1	Protein LSM12 homolog	LSM12	1	1	6.7	195	5.6991	739820	1	977	4023
Q3ZCM7	1	Tubulin beta-8 chain	TUBB8	1	1	7.2	444	5.7235	4412200	1	978	611
Q52LJ0	1	Protein FAM98B	FAM98B	1	1	2.5	433	6.1397	584120	1	979	2446
Q53GQ0	1	Very-long-chain 3-oxoacyl-CoA reductase	HSD17B12	1	1	4.8	312	7.3612	817690	1	980	5579
Q53H82	2	Beta-lactamase-like protein 2	LACTB2	1	2	10.1	288	11.161	999750	2	981	1585
Q58FF6	1	Putative heat shock protein HSP 90-beta 4	HSP90AB4P	1	1	2.2	505	7.136	1256200	1	982	1344
Q58FF8	1	Putative heat shock protein HSP 90-beta 2	HSP90AB2P	1	1	3.9	381	75.722	81333000	5	983	97
Q5H9R7	2	Serine/threonine-protein phosphatase 6 regulatory subunit 3	PPP6R3	1	2	2.4	873	11.436	1109800	2	984	954
Q5JRX3	1	Presequence protease, mitochondrial	PITRM1	1	1	1.0	1037	6.9765	480900	1	985	1455
Q5JTV8	3	Torsin-1A-interacting protein 1	TOR1AIP1	1	3	7.0	583	17.701	2385200	3	986	1809
Q5SRE5	1	Nucleoporin NUP188 homolog	NUP188	1	1	1.0	1749	5.6583	647850	0	987	6735
Q5SSJ5	1	Heterochromatin protein 1-binding protein 3	HP1BP3	1	1	2.0	553	6.2922	521010	1	988	3594
Q9Y6H1	1;1	Coiled-coil-helix-coiled-coil-helix domain-containing protein 2;Putative coiled-coil-helix-coiled-coil-helix domain-containing protein CHCHD2P9, mitochondrial	CHCHD2;CHCHD2P9	2	1	15.9	151;151	6.8175	529980	1	989	4718
Q5T6V5	4	UPF0553 protein C9orf64	C9orf64	1	4	18.5	341	23.337	2777000	5	990	472
Q5TZA2	1	Rootletin	CROCC	1	1	0.4	2017	5.7462	2431300	1	991	3475
Q5VYK3	1	Proteasome-associated protein ECM29 homolog	ECM29	1	1	0.6	1845	7.0484	533420	1	992	6694
Q9NUK0	1;1;1	Muscleblind-like protein 3;Muscleblind-like protein 2;Muscleblind-like protein 1	MBNL3;MBNL2;MBNL1	3	1	2.3	354;373;388	5.8551	986200	1	993	6530
Q63HN8	1	E3 ubiquitin-protein ligase RNF213	RNF213	1	1	0.5	5207	5.8286	1206300	1	994	6793
Q6AI12	1	Ankyrin repeat domain-containing protein 40	ANKRD40	1	1	1.9	368	5.7168	625750	1	995	3180
Q6DD88	4	Atlastin-3	ATL3	1	4	12.0	541	25.41	3898100	4	996	288
Q6FI81	2	Anamorsin	CIAPIN1	1	2	9.3	312	13.017	1821300	3	997	1358
Q6GMV3	1	Putative peptidyl-tRNA hydrolase PTRHD1	PTRHD1	1	1	17.9	140	6.6497	1270700	1	998	4500
Q6NZI2	3	Polymerase I and transcript release factor	PTRF	1	3	11.3	390	24.452	3263500	3	999	2995
Q6P2Q9	4	Pre-mRNA-processing-splicing factor 8	PRPF8	1	4	2.1	2335	23.617	3146900	4	1000	2536
Q6PIU2	7	Neutral cholesterol ester hydrolase 1	NCEH1	1	7	24.5	408	47.101	6405700	6	1001	2846
Q6RI45	1	Bromodomain and WD repeat-containing protein 3	BRWD3	1	1	0.8	1802	5.6408	676300	1	1002	3748
Q6ZMU5	1	Tripartite motif-containing protein 72	TRIM72	1	1	1.7	477	5.9679	0	1	1003	2133
Q71RC2	1	La-related protein 4	LARP4	1	1	1.8	724	9.0709	832260	1	1004	4164
Q7KZF4	13	Staphylococcal nuclease domain-containing protein 1	SND1	1	13	19.5	910	83.599	14204000	14	1005	1080
Q7L014	3	Probable ATP-dependent RNA helicase DDX46	DDX46	1	3	4.2	1031	22.537	2580200	3	1006	2600
Q7L1Q6	3	Basic leucine zipper and W2 domain-containing protein 1	BZW1	1	3	6.0	419	17.608	2221800	3	1007	865
Q7L2E3	1	Putative ATP-dependent RNA helicase DHX30	DHX30	1	1	1.8	1194	7.6826	466090	1	1008	1062
Q7L2H7	1	Eukaryotic translation initiation factor 3 subunit M	EIF3M	1	1	4.5	374	6.4375	1027500	1	1009	1015
Q7L4P6	1	BEN domain-containing protein 5	BEND5	1	1	3.3	421	5.7391	951200	1	1010	2437
Q7L5N1	1	COP9 signalosome complex subunit 6	COPS6	1	1	7.0	327	5.9643	635180	1	1011	1464
Q9H8S9	1;1	MOB kinase activator 1A;MOB kinase activator 1B	MOB1A;MOB1B	2	1	5.1	216;216	5.9036	516870	1	1012	1444
Q7Z2W4	1	Zinc finger CCCH-type antiviral protein 1	ZC3HAV1	1	1	1.2	902	6.2632	648730	1	1013	5300
Q7Z7L9	1	Zinc finger and SCAN domain-containing protein 2	ZSCAN2	1	1	1.1	614	5.7168	542980	1	1014	4293
Q86TU7	1	Histone-lysine N-methyltransferase setd3	SETD3	1	1	1.7	594	8.9617	629060	1	1015	122
Q86U42	1	Polyadenylate-binding protein 2	PABPN1	1	1	3.3	306	5.8954	1194300	1	1016	2182
Q86UP2	1	Kinectin	KTN1	1	1	0.9	1357	7.5277	507360	1	1017	5413
Q86V81	5	THO complex subunit 4	ALYREF	1	5	30.7	257	34.379	2971600	4	1018	2250
Q86VP6	10	Cullin-associated NEDD8-dissociated protein 1	CAND1	1	10	9.3	1230	65.862	6259600	10	1019	109
Q86WJ1	1	Chromodomain-helicase-DNA-binding protein 1-like	CHD1L	1	1	1.4	897	6.966	363270	1	1020	2468
Q86X55	1	Histone-arginine methyltransferase CARM1	CARM1	1	1	3.0	608	6.3968	1024700	1	1021	409
Q8IUI8	1	Cytokine receptor-like factor 3	CRLF3	1	1	2.9	442	5.8876	1076300	1	1022	450
Q8IVF2	3	Protein AHNAK2	AHNAK2	1	3	6.3	5795	18.303	2651700	3	1023	3606
Q8IVL1	1	Neuron navigator 2	NAV2	1	1	0.5	2488	6.4666	5033400	0	1024	5755
Q8IWX8	1	Calcium homeostasis endoplasmic reticulum protein	CHERP	1	1	2.0	916	5.7346	775120	1	1025	3788
Q8IYD1	1	Eukaryotic peptide chain release factor GTP-binding subunit ERF3B	GSPT2	1	1	2.7	628	8.1839	1276400	1	1026	2711
Q8IYT4	1	Katanin p60 ATPase-containing subunit A-like 2	KATNAL2	1	1	2.2	538	5.8129	3010500	2	1027	2388
Q8IZY5	1	BH3-like motif-containing cell death inducer	BLID	1	1	10.2	108	6.2143	1245300	1	1028	3984
Q8N0U8	1	Vitamin K epoxide reductase complex subunit 1-like protein 1	VKORC1L1	1	1	6.2	176	6.4133	444820	1	1029	2220
Q8N128	1	Protein FAM177A1	FAM177A1	1	1	5.6	213	6.2982	728290	1	1030	2192
Q8N163	1	Cell cycle and apoptosis regulator protein 2	CCAR2	1	1	1.5	923	7.6295	821230	1	1031	6215
Q8N1F7	5	Nuclear pore complex protein Nup93	NUP93	1	5	6.0	819	31.292	2803400	5	1032	161
Q8N3R9	1	MAGUK p55 subfamily member 5	MPP5	1	1	2.8	675	6.1559	644850	1	1033	2107
Q8N543	1	Prolyl 3-hydroxylase OGFOD1	OGFOD1	1	1	4.1	542	6.0103	996640	1	1034	4187
Q8N766	1	ER membrane protein complex subunit 1	EMC1	1	1	1.0	993	8.1122	0	1	1035	6214
Q8N8S7	1	Protein enabled homolog	ENAH	1	1	1.7	591	6.2497	509320	1	1036	3779
Q8NBJ7	1	Sulfatase-modifying factor 2	SUMF2	1	1	3.3	301	6.1498	750410	1	1037	5428
Q8NBQ5	1	Estradiol 17-beta-dehydrogenase 11	HSD17B11	1	1	6.0	300	6.4351	659990	1	1038	5435
Q8NBS9	6	Thioredoxin domain-containing protein 5	TXNDC5	1	6	17.1	432	37.907	8868400	6	1039	287
Q8NC51	4	Plasminogen activator inhibitor 1 RNA-binding protein	SERBP1	1	4	15.0	408	36.965	9539400	4	1040	1303
Q8NCW5	3	NAD(P)H-hydrate epimerase	APOA1BP	1	3	14.6	288	16.893	2064700	2	1041	1565
Q8NDC0	1	MAPK-interacting and spindle-stabilizing protein-like	MAPK1IP1L	1	1	6.9	245	10.271	693460	1	1042	5087
Q8NE01	1	Metal transporter CNNM3	CNNM3	1	1	1.1	707	5.6728	1473300	1	1043	3160
Q8NE71	2	ATP-binding cassette sub-family F member 1	ABCF1	1	2	2.2	845	12.45	1036400	2	1044	5397
Q8NF37	1	Lysophosphatidylcholine acyltransferase 1	LPCAT1	1	1	2.8	534	6.6831	610670	1	1045	5485
Q92922	1;1	SWI/SNF complex subunit SMARCC1;SWI/SNF complex subunit SMARCC2	SMARCC1;SMARCC2	2	1	0.8	1105;1214	6.6128	0	1	1046	5744
Q8TCJ2	1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B	STT3B	1	1	0.8	826	5.8667	712300	1	1047	1231
Q8TCS8	1	Polyribonucleotide nucleotidyltransferase 1, mitochondrial	PNPT1	1	1	1.5	783	6.7524	527050	1	1048	4269
Q8TDN6	3	Ribosome biogenesis protein BRX1 homolog	BRIX1	1	3	13.3	353	21.228	2069000	3	1049	1501
Q8TEX9	1	Importin-4	IPO4	1	1	0.9	1081	6.286	573590	1	1050	541
Q8TF65	1	PDZ domain-containing protein GIPC2	GIPC2	1	1	5.4	315	5.9005	665770	1	1051	3832
Q8WUM4	2	Programmed cell death 6-interacting protein	PDCD6IP	1	2	2.2	868	13.261	1185600	2	1052	1395
Q8WUW1	1	Protein BRICK1	BRK1	1	1	14.7	75	6.6154	636130	1	1053	1711
Q8WVM8	5	Sec1 family domain-containing protein 1	SCFD1	1	5	12.5	642	37.123	3032900	5	1054	0
Q8WWM7	1	Ataxin-2-like protein	ATXN2L	1	1	0.9	1075	6.7071	420110	1	1055	1800
Q8WX92	2	Negative elongation factor B	NELFB	1	2	3.8	580	12.192	868570	1	1056	1059
Q8WXF1	2	Paraspeckle component 1	PSPC1	1	2	7.1	523	12.304	1863500	2	1057	1744
Q8WXX0	2	Dynein heavy chain 7, axonemal	DNAH7	1	2	0.6	4024	10.969	3573400	2	1058	3086
Q8WXX5	2	DnaJ homolog subfamily C member 9	DNAJC9	1	2	5.4	260	11.334	1333200	2	1059	1127
Q8WYA6	1	Beta-catenin-like protein 1	CTNNBL1	1	1	1.4	563	5.7929	418470	1	1060	1999
Q92499	6	ATP-dependent RNA helicase DDX1	DDX1	1	6	11.5	740	42.853	5484400	6	1061	330
Q92522	1	Histone H1x	H1FX	1	1	4.7	213	6.7808	1712400	1	1062	6787
Q92526	1	T-complex protein 1 subunit zeta-2	CCT6B	1	1	2.3	530	7.5584	1646300	1	1063	2241
Q92530	1	Proteasome inhibitor PI31 subunit	PSMF1	1	1	4.4	271	6.0093	425520	1	1064	327
Q92542	1	Nicastrin	NCSTN	1	1	3.1	709	6.3516	618000	1	1065	2341
Q92544	1	Transmembrane 9 superfamily member 4	TM9SF4	1	1	3.0	642	7.5211	836600	1	1066	3236
Q92598	5	Heat shock protein 105 kDa	HSPH1	1	5	7.7	858	32.251	3269600	5	1067	178
Q92616	6	Translational activator GCN1	GCN1L1	1	6	3.3	2671	42.709	3660200	6	1068	758
Q92621	2	Nuclear pore complex protein Nup205	NUP205	1	2	1.1	2012	12.98	1260100	2	1069	1265
Q92688	3	Acidic leucine-rich nuclear phosphoprotein 32 family member B	ANP32B	1	3	12.7	251	21.207	4978400	2	1070	1530
Q92734	3	Protein TFG	TFG	1	3	9.8	400	17.845	3289200	3	1071	3151
Q92841	8	Probable ATP-dependent RNA helicase DDX17	DDX17	1	8	13.0	729	53.125	9219900	8	1072	435
Q92888	3	Rho guanine nucleotide exchange factor 1	ARHGEF1	1	3	4.2	912	16.778	1671000	3	1073	175
Q92896	4	Golgi apparatus protein 1	GLG1	1	4	4.3	1179	27.773	2223600	3	1074	2779
Q92900	3	Regulator of nonsense transcripts 1	UPF1	1	3	2.7	1129	18.629	1624800	3	1075	106
Q92945	7	Far upstream element-binding protein 2	KHSRP	1	7	15.0	711	45.77	10162000	7	1076	254
Q92973	6	Transportin-1	TNPO1	1	6	10.1	898	41.802	6813600	6	1077	551
Q92974	1	Rho guanine nucleotide exchange factor 2	ARHGEF2	1	1	1.7	986	7.5125	1228200	1	1078	4939
Q93052	1	Lipoma-preferred partner	LPP	1	1	3.8	612	5.993	507650	1	1079	5228
Q969H8	3	Myeloid-derived growth factor	MYDGF	1	3	13.9	173	17.621	2740100	3	1080	1600
Q969V3	1	Nicalin	NCLN	1	1	2.1	563	5.9517	558390	1	1081	4948
Q96AE4	8;1	Far upstream element-binding protein 1	FUBP1	2	8	10.9	644;572	47.522	7287200	8	1082	636
Q96AG4	9	Leucine-rich repeat-containing protein 59	LRRC59	1	9	39.7	307	54.412	14706000	10	1083	545
Q9NVJ2	1;1	ADP-ribosylation factor-like protein 8B;ADP-ribosylation factor-like protein 8A	ARL8B;ARL8A	2	1	12.4	186;186	5.9004	761520	1	1084	4462
Q96C19	8;2	EF-hand domain-containing protein D2	EFHD2	2	8	37.5	240;239	55.262	11886000	8	1085	4
Q96C86	1	m7GpppX diphosphatase	DCPS	1	1	5.0	337	7.2514	1027600	1	1086	6531
Q96CS3	1	FAS-associated factor 2	FAF2	1	1	4.0	445	5.8235	593290	1	1087	6373
Q96DB5	1	Regulator of microtubule dynamics protein 1	RMDN1	1	1	3.5	314	7.0421	766880	1	1088	3902
Q96EP5	2	DAZ-associated protein 1	DAZAP1	1	2	7.9	407	14.149	1602200	2	1089	2947
Q96FQ6	1	Protein S100-A16	S100A16	1	1	10.7	103	7.206	1727000	1	1090	597
Q96FW1	3	Ubiquitin thioesterase OTUB1	OTUB1	1	3	12.5	271	18.731	2766700	3	1091	168
Q96G03	1	Phosphoglucomutase-2	PGM2	1	1	2.9	612	6.2281	1113800	1	1092	1511
Q96G23	1	Ceramide synthase 2	CERS2	1	1	4.2	380	7.1704	1769800	1	1093	443
Q96HC4	1	PDZ and LIM domain protein 5	PDLIM5	1	1	1.5	596	6.5108	500930	1	1094	2440
Q96HE7	9;1	ERO1-like protein alpha	ERO1L	2	9	28.2	468;467	59.509	7891300	9	1095	1769
Q96IU4	2	Alpha/beta hydrolase domain-containing protein 14B	ABHD14B	1	2	15.2	210	12.076	1339800	2	1096	1978
Q96IX5	2	Up-regulated during skeletal muscle growth protein 5	USMG5	1	2	43.1	58	12.45	1176000	2	1097	207
Q96KA5	1	Cleft lip and palate transmembrane protein 1-like protein	CLPTM1L	1	1	3.0	538	8.1872	734310	1	1098	5832
Q96KP4	1	Cytosolic non-specific dipeptidase	CNDP2	1	1	4.4	475	7.6504	527730	1	1099	2420
Q96M29	1	Tektin-5	TEKT5	1	1	2.5	485	5.8381	663830	1	1100	3887
Q96P70	1	Importin-9	IPO9	1	1	1.1	1041	6.329	0	1	1101	1478
Q96PK6	6	RNA-binding protein 14	RBM14	1	6	8.8	669	37.837	3624800	6	1102	483
Q96PU5	1	E3 ubiquitin-protein ligase NEDD4-like	NEDD4L	1	1	1.0	975	6.7293	996970	1	1103	3827
Q96QK1	7	Vacuolar protein sorting-associated protein 35	VPS35	1	7	11.1	796	42.106	4963500	7	1104	2662
Q96R05	1	Retinoid-binding protein 7	RBP7	1	1	6.7	134	5.8849	553360	1	1105	5280
Q96RP9	1	Elongation factor G, mitochondrial	GFM1	1	1	1.7	751	6.5056	597770	1	1106	271
Q96S55	1	ATPase WRNIP1	WRNIP1	1	1	1.5	665	5.8778	379380	1	1107	5637
Q96SB4	1	SRSF protein kinase 1	SRPK1	1	1	3.2	655	6.9447	705270	1	1108	2999
Q96T37	1	Putative RNA-binding protein 15	RBM15	1	1	2.5	977	6.5899	556950	1	1109	6765
Q96TA1	5	Niban-like protein 1	FAM129B	1	5	11.1	746	31.056	7432900	5	1110	1583
Q99426	1	Tubulin-folding cofactor B	TBCB	1	1	4.5	244	6.7184	738210	1	1111	6794
Q99439	2;1	Calponin-2;Calponin-3	CNN2;CNN3	2	2	9.1	309;329	15.048	3865800	2	1112	2458
Q99460	5	26S proteasome non-ATPase regulatory subunit 1	PSMD1	1	5	6.9	953	32.795	3337100	5	1113	56
Q99471	2	Prefoldin subunit 5	PFDN5	1	2	22.1	154	15.195	1244700	2	1114	3181
Q99497	6	Protein deglycase DJ-1	PARK7	1	6	42.3	189	40.025	13911000	5	1115	441
Q99536	3	Synaptic vesicle membrane protein VAT-1 homolog	VAT1	1	3	13.0	393	19.87	2810700	3	1116	4707
Q99584	2	Protein S100-A13	S100A13	1	2	23.5	98	12.784	2465200	2	1117	1532
Q99598	1	Translin-associated protein X	TSNAX	1	1	6.9	290	5.7541	657410	1	1118	263
Q99615	1	DnaJ homolog subfamily C member 7	DNAJC7	1	1	2.0	494	6.7684	529640	1	1119	621
Q99623	8	Prohibitin-2	PHB2	1	8	34.4	299	52.423	11310000	9	1120	467
Q99714	3	3-hydroxyacyl-CoA dehydrogenase type-2	HSD17B10	1	3	16.1	261	20.502	1793300	3	1121	906
Q99729	3	Heterogeneous nuclear ribonucleoprotein A/B	HNRNPAB	1	3	11.7	332	19.243	3436000	4	1122	1705
Q99733	2	Nucleosome assembly protein 1-like 4	NAP1L4	1	2	6.7	375	10.975	1259900	1	1123	2041
Q99798	2	Aconitate hydratase, mitochondrial	ACO2	1	2	6.5	780	13.969	1758500	2	1124	2742
Q99805	2	Transmembrane 9 superfamily member 2	TM9SF2	1	2	3.5	663	13.708	1909600	2	1125	132
Q99829	2	Copine-1	CPNE1	1	2	3.4	537	12.181	2135100	2	1126	892
Q99832	8	T-complex protein 1 subunit eta	CCT7	1	8	17.7	543	63.617	12827000	9	1127	301
Q99873	4;1	Protein arginine N-methyltransferase 1	PRMT1	2	4	12.7	371;394	27.731	4327100	4	1128	548
Q99986	1	Serine/threonine-protein kinase VRK1	VRK1	1	1	3.8	396	7.8684	796890	1	1129	4585
Q9BPW8	1	Protein NipSnap homolog 1	NIPSNAP1	1	1	4.9	284	5.7676	659440	1	1130	2587
Q9BPX5	1	Actin-related protein 2/3 complex subunit 5-like protein	ARPC5L	1	1	7.8	153	5.8263	508180	1	1131	289
Q9BQ52	1	Zinc phosphodiesterase ELAC protein 2	ELAC2	1	1	2.4	826	6.0669	589710	1	1132	3182
Q9BQE3	3	Tubulin alpha-1C chain	TUBA1C	1	3	9.1	449	25.226	20786000	4	1133	192
Q9BQG0	6	Myb-binding protein 1A	MYBBP1A	1	6	5.6	1328	42.143	6033500	6	1134	391
Q9BR76	1	Coronin-1B	CORO1B	1	1	2.0	489	6.5988	558260	1	1135	726
Q9BRA2	4	Thioredoxin domain-containing protein 17	TXNDC17	1	4	38.2	123	27.02	8181600	5	1136	5443
Q9BRJ2	1	39S ribosomal protein L45, mitochondrial	MRPL45	1	1	3.3	306	6.7967	649410	1	1137	1103
Q9BSJ8	10	Extended synaptotagmin-1	ESYT1	1	10	13.2	1104	70.631	8304500	11	1138	377
Q9BTT0	5	Acidic leucine-rich nuclear phosphoprotein 32 family member E	ANP32E	1	5	22.4	268	39.138	13815000	5	1139	706
Q9BUF5	4	Tubulin beta-6 chain	TUBB6	1	4	18.2	446	24.622	3433000	4	1140	1418
Q9BUJ2	1	Heterogeneous nuclear ribonucleoprotein U-like protein 1	HNRNPUL1	1	1	2.6	856	5.9786	2185300	1	1141	145
Q9BVK6	2	Transmembrane emp24 domain-containing protein 9	TMED9	1	2	7.7	235	11.941	1739200	2	1142	4070
Q9BWD1	1	Acetyl-CoA acetyltransferase, cytosolic	ACAT2	1	1	2.5	397	6.1296	474690	1	1143	1423
Q9BWM7	1	Sideroflexin-3	SFXN3	1	1	2.8	321	6.448	632900	1	1144	6501
Q9BX68	1	Histidine triad nucleotide-binding protein 2, mitochondrial	HINT2	1	1	12.3	163	6.3146	1357200	1	1145	3221
Q9BXJ9	5	N-alpha-acetyltransferase 15, NatA auxiliary subunit	NAA15	1	5	9.6	866	31.748	4274800	4	1146	2095
Q9BXP5	1	Serrate RNA effector molecule homolog	SRRT	1	1	1.5	876	7.5624	710870	1	1147	1651
Q9BYD3	1	39S ribosomal protein L4, mitochondrial	MRPL4	1	1	5.5	311	7.4955	533690	1	1148	2752
Q9BYN0	1	Sulfiredoxin-1	SRXN1	1	1	6.6	137	6.4562	615640	1	1149	6335
Q9BZE4	1	Nucleolar GTP-binding protein 1	GTPBP4	1	1	2.8	634	6.1945	544950	1	1150	61
Q9BZG1	1	Ras-related protein Rab-34	RAB34	1	1	5.8	259	7.3514	786200	1	1151	1549
Q9BZZ5	4	Apoptosis inhibitor 5	API5	1	4	9.2	524	27.925	3555400	4	1152	761
Q9C002	1	Normal mucosa of esophagus-specific gene 1 protein	NMES1	1	1	22.9	83	8.3972	1898100	1	1153	3761
Q9C037	1	E3 ubiquitin-protein ligase TRIM4	TRIM4	1	1	2.2	500	6.4762	19546000	2	1154	3436
Q9C0C9	2	E2/E3 hybrid ubiquitin-protein ligase UBE2O	UBE2O	1	2	3.6	1292	13.297	1472800	2	1155	2169
Q9GZT3	3	SRA stem-loop-interacting RNA-binding protein, mitochondrial	SLIRP	1	3	35.8	109	19.246	4269300	3	1156	2379
Q9GZY8	3	Mitochondrial fission factor	MFF	1	3	12.6	342	18.567	2062600	3	1157	3286
Q9H074	4	Polyadenylate-binding protein-interacting protein 1	PAIP1	1	4	8.1	479	25.301	2436100	4	1158	90
Q9H0A0	1	N-acetyltransferase 10	NAT10	1	1	1.3	1025	6.5053	774990	1	1159	1292
Q9H0D6	2	5-3 exoribonuclease 2	XRN2	1	2	5.4	950	13.152	1585000	2	1160	482
Q9H0S4	1	Probable ATP-dependent RNA helicase DDX47	DDX47	1	1	2.2	455	6.7316	537180	1	1161	3646
Q9H0U4	1	Ras-related protein Rab-1B	RAB1B	1	1	10.4	201	6.339	1106400	1	1162	1309
Q9H223	1	EH domain-containing protein 4	EHD4	1	1	1.8	541	6.8649	609890	1	1163	3969
Q9H299	1	SH3 domain-binding glutamic acid-rich-like protein 3	SH3BGRL3	1	1	16.1	93	7.5652	1116200	1	1164	3189
Q9H2U2	1	Inorganic pyrophosphatase 2, mitochondrial	PPA2	1	1	3.9	334	7.0988	492670	1	1165	3721
Q9H2W6	1	39S ribosomal protein L46, mitochondrial	MRPL46	1	1	2.5	279	5.6925	411840	1	1166	4562
Q9H3K6	3	BolA-like protein 2	BOLA2	1	3	51.2	86	19.678	3883400	3	1167	911
