Protein IDs	Peptide counts (razor+unique)	Protein names	Gene names	Number of proteins	Razor + unique peptides	Unique sequence coverage [%]	Sequence lengths	Score	Intensity	MS/MS count	id	Best MS/MS
Q15813	1	Tubulin-specific chaperone E	TBCE	1	1	4.4	527	6.0261	692280	1	922	3636
Q15843	1	NEDD8	NEDD8	1	1	13.6	81	6.8748	1161900	1	923	1309
Q15907	8;7;1	Ras-related protein Rab-11B;Ras-related protein Rab-11A	RAB11B;RAB11A	3	8	35.3	218;216;213	55.54	9831800	8	924	240
Q16181	5;1	Septin-7	SEPT7	2	5	16.2	437;432	40.786	9417400	6	925	1056
Q16222	7;1	UDP-N-acetylhexosamine pyrophosphorylase;UDP-N-acetylgalactosamine pyrophosphorylase;UDP-N-acetylglucosamine pyrophosphorylase	UAP1	2	7	16.3	522;507	47.274	7327800	7	926	257
Q16401	2	26S proteasome non-ATPase regulatory subunit 5	PSMD5	1	2	3.8	504	11.642	865990	2	927	2958
Q16531	6	DNA damage-binding protein 1	DDB1	1	6	8.0	1140	42.122	6137800	7	928	373
Q16543	2	Hsp90 co-chaperone Cdc37;Hsp90 co-chaperone Cdc37, N-terminally processed	CDC37	1	2	8.2	378	12.333	1549000	2	929	1265
Q16555	3;1	Dihydropyrimidinase-related protein 2	DPYSL2	2	3	8.6	572;572	17.726	2037400	3	930	4388
Q16563	1	Synaptophysin-like protein 1	SYPL1	1	1	4.2	259	6.9976	905260	1	931	5684
Q16576	1	Histone-binding protein RBBP7	RBBP7	1	1	5.6	425	6.4885	869830	1	932	1069
Q16629	3	Serine/arginine-rich splicing factor 7	SRSF7	1	3	8.8	238	19.284	22684000	5	933	159
Q16630	1	Cleavage and polyadenylation specificity factor subunit 6	CPSF6	1	1	2.5	551	5.7286	674500	1	934	2080
Q16643	1	Drebrin	DBN1	1	1	1.8	649	7.2154	499620	0	935	3457
Q16658	11	Fascin	FSCN1	1	11	28.6	493	77.053	12589000	10	936	1785
Q16719	4	Kynureninase	KYNU	1	4	12.0	465	28.872	2657300	4	937	1894
Q16831	3	Uridine phosphorylase 1	UPP1	1	3	9.4	310	19.515	2077700	3	938	108
Q16851	6	UTP--glucose-1-phosphate uridylyltransferase	UGP2	1	6	14.2	508	39.249	6312300	7	939	1255
Q16881	15;1	Thioredoxin reductase 1, cytoplasmic	TXNRD1	2	15	41.1	649;524	105.55	38987000	18	940	630
Q16891	4	MICOS complex subunit MIC60	IMMT	1	4	5.3	758	23.343	2276500	4	941	541
Q1KMD3	5	Heterogeneous nuclear ribonucleoprotein U-like protein 2	HNRNPUL2	1	5	9.1	747	33.017	9087000	5	942	887
Q2NL82	2	Pre-rRNA-processing protein TSR1 homolog	TSR1	1	2	3.4	804	12.391	1432900	2	943	1192
Q2TAY7	1	WD40 repeat-containing protein SMU1;WD40 repeat-containing protein SMU1, N-terminally processed	SMU1	1	1	1.9	513	5.6748	487240	1	944	6452
Q3LXA3	1	Bifunctional ATP-dependent dihydroxyacetone kinase/FAD-AMP lyase (cyclizing);ATP-dependent dihydroxyacetone kinase;FAD-AMP lyase (cyclizing)	DAK	1	1	1.4	575	6.2143	513490	1	945	3940
Q3MHD2	1	Protein LSM12 homolog	LSM12	1	1	6.7	195	6.4641	784650	1	946	3850
Q3ZCM7	2	Tubulin beta-8 chain	TUBB8	1	2	7.4	444	11.117	4854600	2	947	577
Q3ZCQ8	2	Mitochondrial import inner membrane translocase subunit TIM50	TIMM50	1	2	7.4	353	11.55	1114400	2	948	2999
Q49AR2	1	UPF0489 protein C5orf22	C5orf22	1	1	4.1	442	6.0733	1020500	1	949	3833
Q53GQ0	1	Very-long-chain 3-oxoacyl-CoA reductase	HSD17B12	1	1	4.8	312	9.8117	676920	1	950	5418
Q53H82	1	Beta-lactamase-like protein 2	LACTB2	1	1	3.1	288	5.7795	397050	1	951	1511
Q56VL3	1	OCIA domain-containing protein 2	OCIAD2	1	1	5.8	154	5.7384	474410	1	952	1749
Q58FF6	1	Putative heat shock protein HSP 90-beta 4	HSP90AB4P	1	1	2.2	505	6.6851	1211800	1	953	1185
Q58FF8	1	Putative heat shock protein HSP 90-beta 2	HSP90AB2P	1	1	3.9	381	132.1	81668000	6	954	83
Q5H9R7	1	Serine/threonine-protein phosphatase 6 regulatory subunit 3	PPP6R3	1	1	1.6	873	5.8249	565200	1	955	4673
Q5JRX3	1	Presequence protease, mitochondrial	PITRM1	1	1	1.0	1037	6.7931	465170	1	956	1380
Q5JTV8	2	Torsin-1A-interacting protein 1	TOR1AIP1	1	2	4.5	583	12.999	1916400	2	957	1717
Q5SSJ5	3	Heterochromatin protein 1-binding protein 3	HP1BP3	1	3	7.1	553	18.764	1361500	3	958	333
Q5T6V5	3	UPF0553 protein C9orf64	C9orf64	1	3	10.6	341	18.716	1212100	3	959	442
Q5TZA2	1	Rootletin	CROCC	1	1	0.4	2017	6.1666	2315700	1	960	3322
Q5VYK3	1	Proteasome-associated protein ECM29 homolog	ECM29	1	1	0.6	1845	7.371	457330	1	961	6494
Q9NUK0	1;1;1	Muscleblind-like protein 3;Muscleblind-like protein 2;Muscleblind-like protein 1	MBNL3;MBNL2;MBNL1	3	1	2.3	354;373;388	5.935	973260	1	962	6345
Q6AI12	1	Ankyrin repeat domain-containing protein 40	ANKRD40	1	1	1.9	368	5.6637	546260	1	963	3043
Q6DD88	4	Atlastin-3	ATL3	1	4	12.0	541	25.84	3505300	4	964	268
Q6DKJ4	2	Nucleoredoxin	NXN	1	2	8.3	435	13.774	1213600	2	965	251
Q6FI81	2	Anamorsin	CIAPIN1	1	2	9.3	312	12.669	1294900	2	966	1286
Q6GMV3	1	Putative peptidyl-tRNA hydrolase PTRHD1	PTRHD1	1	1	17.9	140	8.5031	1026400	1	967	4340
Q6NZI2	3	Polymerase I and transcript release factor	PTRF	1	3	11.3	390	21.136	2997600	2	968	2864
Q6P2Q9	2	Pre-mRNA-processing-splicing factor 8	PRPF8	1	2	1.2	2335	12.161	1427800	2	969	3678
Q6PIU2	8	Neutral cholesterol ester hydrolase 1	NCEH1	1	8	25.7	408	54.238	7517700	8	970	2723
Q6UW68	1	Transmembrane protein 205	TMEM205	1	1	9.0	189	6.0333	528550	1	971	2255
Q6ZMU5	1	Tripartite motif-containing protein 72	TRIM72	1	1	1.7	477	5.7282	494140	1	972	2032
Q6ZRS2	1	Helicase SRCAP	SRCAP	1	1	0.3	3230	5.8324	21434000	1	973	3979
Q71RC2	1	La-related protein 4	LARP4	1	1	1.8	724	7.9183	664910	1	974	3996
Q7KZ85	1	Transcription elongation factor SPT6	SUPT6H	1	1	0.8	1726	6.7246	508800	1	975	4463
Q7KZF4	12	Staphylococcal nuclease domain-containing protein 1	SND1	1	12	16.2	910	82.566	10637000	13	976	1009
Q7L014	3	Probable ATP-dependent RNA helicase DDX46	DDX46	1	3	4.2	1031	23.651	2758700	3	977	2492
Q7L1Q6	3	Basic leucine zipper and W2 domain-containing protein 1	BZW1	1	3	4.3	419	17.967	2602500	3	978	133
Q7L2E3	1	Putative ATP-dependent RNA helicase DHX30	DHX30	1	1	1.8	1194	6.3799	459440	1	979	991
Q7L2H7	2	Eukaryotic translation initiation factor 3 subunit M	EIF3M	1	2	7.2	374	14.073	1966400	2	980	951
Q9H8S9	1;1	MOB kinase activator 1A;MOB kinase activator 1B	MOB1A;MOB1B	2	1	5.1	216;216	6.4391	451820	1	981	1371
Q7Z2W4	1	Zinc finger CCCH-type antiviral protein 1	ZC3HAV1	1	1	1.2	902	6.2742	587690	1	982	5129
Q7Z4H3	1	HD domain-containing protein 2	HDDC2	1	1	8.3	204	7.1504	509220	1	983	1813
Q9Y3E1	1;1	Hepatoma-derived growth factor-related protein 3;Hepatoma-derived growth factor-related protein 2	HDGFRP3;HDGFRP2	2	1	8.4	203;671	8.3702	669200	1	984	6545
Q7Z589	1	Protein EMSY	EMSY	1	1	0.6	1322	6.1809	958170	2	985	4615
Q7Z695	1	Uncharacterized aarF domain-containing protein kinase 2	ADCK2	1	1	1.1	626	6.028	1347500	1	986	4701
Q86TU7	1	Histone-lysine N-methyltransferase setd3	SETD3	1	1	1.7	594	8.396	671970	1	987	105
Q86VP6	9	Cullin-associated NEDD8-dissociated protein 1	CAND1	1	9	9.0	1230	59.901	5986400	9	988	92
Q86WJ1	1	Chromodomain-helicase-DNA-binding protein 1-like	CHD1L	1	1	1.4	897	7.4049	484590	1	989	2355
Q86X55	1	Histone-arginine methyltransferase CARM1	CARM1	1	1	3.0	608	7.2754	657050	1	990	383
Q86XZ4	1	Spermatogenesis-associated serine-rich protein 2	SPATS2	1	1	3.3	545	6.4214	682330	1	991	5128
Q8IUI8	1	Cytokine receptor-like factor 3	CRLF3	1	1	2.9	442	5.8823	1071900	1	992	420
Q8IVF2	4	Protein AHNAK2	AHNAK2	1	4	7.5	5795	24.917	3704000	4	993	3444
Q8IVL1	1	Neuron navigator 2	NAV2	1	1	0.5	2488	6.147	4668500	0	994	5582
Q8IWX8	1	Calcium homeostasis endoplasmic reticulum protein	CHERP	1	1	2.0	916	6.2591	1290600	1	995	3622
Q8IY67	1	Ribonucleoprotein PTB-binding 1	RAVER1	1	1	4.0	606	6.7376	826530	1	996	2399
Q8IYD1	1	Eukaryotic peptide chain release factor GTP-binding subunit ERF3B	GSPT2	1	1	2.7	628	10.466	1300500	1	997	2600
Q8IYT4	1	Katanin p60 ATPase-containing subunit A-like 2	KATNAL2	1	1	2.2	538	6.4808	2957900	1	998	2275
Q8N0U8	1	Vitamin K epoxide reductase complex subunit 1-like protein 1	VKORC1L1	1	1	6.2	176	6.463	466920	1	999	2116
Q8N128	1	Protein FAM177A1	FAM177A1	1	1	5.6	213	6.5984	620530	1	1000	2090
Q8N163	1	Cell cycle and apoptosis regulator protein 2	CCAR2	1	1	1.5	923	7.0392	767080	1	1001	6035
Q8N1F7	4	Nuclear pore complex protein Nup93	NUP93	1	4	5.1	819	27.315	2376200	4	1002	921
Q8N543	1	Prolyl 3-hydroxylase OGFOD1	OGFOD1	1	1	4.1	542	5.9677	1129500	1	1003	4023
Q8N766	1	ER membrane protein complex subunit 1	EMC1	1	1	1.0	993	6.9373	0	1	1004	6034
Q8NBJ7	1	Sulfatase-modifying factor 2	SUMF2	1	1	3.3	301	6.8028	572210	1	1005	5273
Q8NBQ5	1	Estradiol 17-beta-dehydrogenase 11	HSD17B11	1	1	6.0	300	6.4439	762380	1	1006	5283
Q8NBS9	6	Thioredoxin domain-containing protein 5	TXNDC5	1	6	17.1	432	36.775	9015000	6	1007	267
Q8NC51	3	Plasminogen activator inhibitor 1 RNA-binding protein	SERBP1	1	3	10.8	408	32.951	7503400	3	1008	1228
Q8NCW5	3	NAD(P)H-hydrate epimerase	APOA1BP	1	3	17.0	288	19.964	2293700	2	1009	2296
Q8ND56	1	Protein LSM14 homolog A	LSM14A	1	1	1.7	463	5.935	384550	1	1010	1234
Q8NDC0	1	MAPK-interacting and spindle-stabilizing protein-like	MAPK1IP1L	1	1	6.9	245	11.769	605340	1	1011	4924
Q8NE01	1	Metal transporter CNNM3	CNNM3	1	1	1.1	707	5.7127	1442500	1	1012	3018
Q8NE71	2	ATP-binding cassette sub-family F member 1	ABCF1	1	2	2.2	845	12.629	1059800	2	1013	5239
Q8NF37	1	Lysophosphatidylcholine acyltransferase 1	LPCAT1	1	1	2.8	534	7.8133	568590	1	1014	5326
Q8TCJ2	1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B	STT3B	1	1	0.8	826	6.0087	634040	1	1015	1156
Q8TDN6	2	Ribosome biogenesis protein BRX1 homolog	BRIX1	1	2	7.9	353	15.388	1552500	2	1016	1426
Q8TEX9	2	Importin-4	IPO4	1	2	1.8	1081	11.688	903180	2	1017	510
Q8WUM4	2	Programmed cell death 6-interacting protein	PDCD6IP	1	2	2.2	868	12.794	1671000	2	1018	1439
Q8WUW1	1	Protein BRICK1	BRK1	1	1	14.7	75	7.0684	638100	1	1019	1625
Q8WVM8	4	Sec1 family domain-containing protein 1	SCFD1	1	4	8.4	642	27.654	3524500	4	1020	0
Q8WVY7	1	Ubiquitin-like domain-containing CTD phosphatase 1	UBLCP1	1	1	3.1	318	5.8829	477660	1	1021	3381
Q8WWM7	1	Ataxin-2-like protein	ATXN2L	1	1	0.9	1075	6.4103	366380	1	1022	1708
Q8WX92	2	Negative elongation factor B	NELFB	1	2	3.8	580	11.616	1203900	2	1023	988
Q8WXF1	2	Paraspeckle component 1	PSPC1	1	2	5.0	523	12.809	1450600	2	1024	1656
Q8WXX5	1	DnaJ homolog subfamily C member 9	DNAJC9	1	1	2.7	260	6.0472	789090	1	1025	1061
Q8WYA6	1	Beta-catenin-like protein 1	CTNNBL1	1	1	1.4	563	5.8567	432130	1	1026	1900
Q92499	8	ATP-dependent RNA helicase DDX1	DDX1	1	8	13.9	740	53.2	6085900	7	1027	305
Q92544	1	Transmembrane 9 superfamily member 4	TM9SF4	1	1	3.0	642	6.3664	793690	1	1028	3089
Q92598	3	Heat shock protein 105 kDa	HSPH1	1	3	5.2	858	21.597	2418200	3	1029	1989
Q92616	6	Translational activator GCN1	GCN1L1	1	6	2.5	2671	38.721	3583800	6	1030	2749
Q92621	2	Nuclear pore complex protein Nup205	NUP205	1	2	1.1	2012	12.138	1127600	2	1031	1189
Q92688	4	Acidic leucine-rich nuclear phosphoprotein 32 family member B	ANP32B	1	4	17.1	251	23.957	5769800	3	1032	1458
Q92734	2	Protein TFG	TFG	1	2	7.2	400	14.444	2136500	2	1033	3010
Q92841	10	Probable ATP-dependent RNA helicase DDX17	DDX17	1	10	17.0	729	65.084	10172000	10	1034	408
Q92896	2	Golgi apparatus protein 1	GLG1	1	2	2.3	1179	15.476	1634500	2	1035	2658
Q92900	2	Regulator of nonsense transcripts 1	UPF1	1	2	1.9	1129	14.386	1048500	2	1036	4094
Q92945	7	Far upstream element-binding protein 2	KHSRP	1	7	11.3	711	47.299	7712900	7	1037	229
Q92973	8	Transportin-1	TNPO1	1	8	13.5	898	53.943	5173700	8	1038	190
Q92974	1	Rho guanine nucleotide exchange factor 2	ARHGEF2	1	1	1.7	986	6.0181	1010000	1	1039	4778
Q969H8	2	Myeloid-derived growth factor	MYDGF	1	2	13.9	173	11.942	2301900	2	1040	1523
Q969V3	1	Nicalin	NCLN	1	1	2.1	563	6.4746	530510	1	1041	4788
Q96AE4	6	Far upstream element-binding protein 1	FUBP1	1	6	9.6	644	36.464	4131500	6	1042	597
Q96AG4	8	Leucine-rich repeat-containing protein 59	LRRC59	1	8	32.9	307	49.032	12638000	7	1043	518
Q9NVJ2	1;1	ADP-ribosylation factor-like protein 8B;ADP-ribosylation factor-like protein 8A	ARL8B;ARL8A	2	1	12.4	186;186	7.6801	775170	1	1044	4299
Q96BT1	1	Putative uncharacterized protein C3orf49	C3orf49	1	1	4.1	292	5.6582	620940	1	1045	451
Q96C19	6	EF-hand domain-containing protein D2	EFHD2	1	6	27.5	240	39.653	9366800	6	1046	3
Q96C86	2	m7GpppX diphosphatase	DCPS	1	2	9.8	337	12.375	1576900	2	1047	192
Q96CN7	1	Isochorismatase domain-containing protein 1	ISOC1	1	1	3.7	298	6.2742	503850	1	1048	6425
Q96CW1	1	AP-2 complex subunit mu	AP2M1	1	1	4.6	435	6.2608	563060	1	1049	6306
Q96DB5	1	Regulator of microtubule dynamics protein 1	RMDN1	1	1	3.5	314	7.1464	624530	1	1050	3735
Q96DH6	1	RNA-binding protein Musashi homolog 2	MSI2	1	1	4.6	328	5.8127	676490	1	1051	2109
Q96EP5	1	DAZ-associated protein 1	DAZAP1	1	1	3.9	407	8.2689	983620	1	1052	3515
Q96FQ6	2	Protein S100-A16	S100A16	1	2	22.3	103	15.753	1580800	2	1053	564
Q96FW1	3	Ubiquitin thioesterase OTUB1	OTUB1	1	3	10.0	271	18.078	2555500	3	1054	1722
Q96G03	1	Phosphoglucomutase-2	PGM2	1	1	2.9	612	6.1696	745180	1	1055	1437
Q96G23	2	Ceramide synthase 2	CERS2	1	2	6.6	380	14.394	2813600	2	1056	414
Q96HC4	1	PDZ and LIM domain protein 5	PDLIM5	1	1	1.5	596	6.6323	515090	1	1057	2326
Q96HE7	9;1	ERO1-like protein alpha	ERO1L	2	9	28.2	468;467	58.169	7966400	9	1058	575
Q96HS1	1	Serine/threonine-protein phosphatase PGAM5, mitochondrial	PGAM5	1	1	3.5	289	6.026	625100	1	1059	210
Q96IU4	2	Alpha/beta hydrolase domain-containing protein 14B	ABHD14B	1	2	15.2	210	11.763	1562600	2	1060	1878
Q96IX5	2	Up-regulated during skeletal muscle growth protein 5	USMG5	1	2	43.1	58	13.07	1222100	2	1061	181
Q96KA5	1	Cleft lip and palate transmembrane protein 1-like protein	CLPTM1L	1	1	3.0	538	8.3644	657210	1	1062	5659
Q96PE3	1	Type I inositol 3,4-bisphosphate 4-phosphatase	INPP4A	1	1	1.2	977	5.7016	11626000	1	1063	3882
Q96PK6	6	RNA-binding protein 14	RBM14	1	6	11.2	669	38.336	3823100	6	1064	452
Q96PU5	1	E3 ubiquitin-protein ligase NEDD4-like	NEDD4L	1	1	1.0	975	7.1061	951800	1	1065	3658
Q96QK1	8	Vacuolar protein sorting-associated protein 35	VPS35	1	8	11.8	796	47.63	5024800	8	1066	2555
Q96RP9	1	Elongation factor G, mitochondrial	GFM1	1	1	1.7	751	7.9626	501320	1	1067	249
Q96RU3	1	Formin-binding protein 1	FNBP1	1	1	1.8	617	7.1244	458060	1	1068	1692
Q96SN8	1	CDK5 regulatory subunit-associated protein 2	CDK5RAP2	1	1	0.5	1893	5.6791	2442600	1	1069	3025
Q96T88	1	E3 ubiquitin-protein ligase UHRF1	UHRF1	1	1	1.1	793	6.4397	389430	1	1070	2862
Q96TA1	6	Niban-like protein 1	FAM129B	1	6	12.6	746	38.565	7195600	6	1071	1509
Q99426	1	Tubulin-folding cofactor B	TBCB	1	1	4.5	244	7.3933	597910	1	1072	6588
Q99439	3;1	Calponin-2	CNN2	2	3	14.2	309;329	20.218	4079200	3	1073	2343
Q99460	4	26S proteasome non-ATPase regulatory subunit 1	PSMD1	1	4	5.9	953	27.16	2458400	4	1074	47
Q99471	2	Prefoldin subunit 5	PFDN5	1	2	22.1	154	14.387	2171600	3	1075	3044
Q99497	6	Protein deglycase DJ-1	PARK7	1	6	42.3	189	39.817	11812000	5	1076	413
Q99523	1	Sortilin	SORT1	1	1	4.6	831	5.6738	10828000	1	1077	4328
Q99536	3	Synaptic vesicle membrane protein VAT-1 homolog	VAT1	1	3	13.0	393	18.845	2904500	3	1078	4557
Q99584	1	Protein S100-A13	S100A13	1	1	11.2	98	6.713	1417800	1	1079	5061
Q99598	1	Translin-associated protein X	TSNAX	1	1	6.9	290	6.2099	601240	1	1080	241
Q99623	5	Prohibitin-2	PHB2	1	5	25.4	299	39.553	7770200	7	1081	1538
Q99714	3	3-hydroxyacyl-CoA dehydrogenase type-2	HSD17B10	1	3	16.1	261	23.18	1695400	3	1082	839
Q99729	3	Heterogeneous nuclear ribonucleoprotein A/B	HNRNPAB	1	3	11.7	332	17.358	2613000	3	1083	1620
Q99733	3	Nucleosome assembly protein 1-like 4	NAP1L4	1	3	10.7	375	16.606	1893000	3	1084	1943
Q99798	4	Aconitate hydratase, mitochondrial	ACO2	1	4	9.1	780	28.083	2514600	4	1085	2626
Q99805	2	Transmembrane 9 superfamily member 2	TM9SF2	1	2	3.5	663	12.855	1761600	2	1086	118
Q99829	1	Copine-1	CPNE1	1	1	1.7	537	7.6279	890010	1	1087	826
Q99832	12	T-complex protein 1 subunit eta	CCT7	1	12	30.0	543	78.646	17830000	12	1088	279
Q99873	2	Protein arginine N-methyltransferase 1	PRMT1	1	2	5.9	371	13.92	2527400	2	1089	1498
Q99986	2	Serine/threonine-protein kinase VRK1	VRK1	1	2	8.6	396	11.519	1181300	2	1090	2918
Q9BPW8	1	Protein NipSnap homolog 1	NIPSNAP1	1	1	4.9	284	6.5287	780200	1	1091	2479
Q9BPX5	1	Actin-related protein 2/3 complex subunit 5-like protein	ARPC5L	1	1	7.8	153	6.8288	480910	1	1092	269
Q9BQA1	1	Methylosome protein 50	WDR77	1	1	2.0	342	5.9137	480420	1	1093	2944
Q9BQE3	19	Tubulin alpha-1C chain	TUBA1C	1	19	13.4	449	158.76	250490000	38	1094	170
Q9BQG0	5	Myb-binding protein 1A	MYBBP1A	1	5	5.0	1328	39.382	4781400	5	1095	365
Q9BR76	1	Coronin-1B	CORO1B	1	1	2.0	489	6.026	484430	1	1096	681
Q9BRA2	3	Thioredoxin domain-containing protein 17	TXNDC17	1	3	30.9	123	20.376	6928700	4	1097	5291
Q9BRJ2	1	39S ribosomal protein L45, mitochondrial	MRPL45	1	1	3.3	306	6.2299	623400	1	1098	1038
Q9BSJ8	8	Extended synaptotagmin-1	ESYT1	1	8	10.7	1104	56.572	6239600	8	1099	349
Q9BTT0	6	Acidic leucine-rich nuclear phosphoprotein 32 family member E	ANP32E	1	6	28.7	268	44.938	15343000	5	1100	663
Q9BUF5	5	Tubulin beta-6 chain	TUBB6	1	5	21.5	446	31.178	3821100	5	1101	355
Q9BUJ2	3	Heterogeneous nuclear ribonucleoprotein U-like protein 1	HNRNPUL1	1	3	5.0	856	18.95	3247600	3	1102	128
Q9BVC6	1	Transmembrane protein 109	TMEM109	1	1	4.9	243	6.4282	1237500	1	1103	1145
Q9BWD1	1	Acetyl-CoA acetyltransferase, cytosolic	ACAT2	1	1	2.5	397	6.1767	514120	1	1104	1349
Q9BWM7	1	Sideroflexin-3	SFXN3	1	1	2.8	321	5.8378	564290	1	1105	6311
Q9BX68	1	Histidine triad nucleotide-binding protein 2, mitochondrial	HINT2	1	1	12.3	163	6.4254	1443600	1	1106	3076
Q9BXJ9	5	N-alpha-acetyltransferase 15, NatA auxiliary subunit	NAA15	1	5	9.6	866	31.722	3929200	5	1107	1998
Q9BXP5	1	Serrate RNA effector molecule homolog	SRRT	1	1	1.5	876	7.454	755890	1	1108	1570
Q9BYN0	3	Sulfiredoxin-1	SRXN1	1	3	25.5	137	18.387	1711300	3	1109	1979
Q9BZG1	1	Ras-related protein Rab-34	RAB34	1	1	5.8	259	7.0979	800900	1	1110	1474
Q9BZZ5	4	Apoptosis inhibitor 5	API5	1	4	9.2	524	26.657	3488000	4	1111	714
Q9C002	1	Normal mucosa of esophagus-specific gene 1 protein	NMES1	1	1	22.9	83	8.5657	1690900	1	1112	3595
Q9C0C9	2	E2/E3 hybrid ubiquitin-protein ligase UBE2O	UBE2O	1	2	3.6	1292	12.226	1455200	2	1113	2067
Q9GZT3	2	SRA stem-loop-interacting RNA-binding protein, mitochondrial	SLIRP	1	2	22.9	109	13.876	2780200	2	1114	2267
Q9GZY8	2	Mitochondrial fission factor	MFF	1	2	13.2	342	12.686	2073000	2	1115	4560
Q9H074	4	Polyadenylate-binding protein-interacting protein 1	PAIP1	1	4	8.1	479	24.415	2511900	4	1116	76
Q9H0A0	1	N-acetyltransferase 10	NAT10	1	1	1.3	1025	6.5563	728140	1	1117	1216
Q9H0D6	1	5-3 exoribonuclease 2	XRN2	1	1	3.8	950	5.9236	725530	1	1118	450
Q9H0S4	1	Probable ATP-dependent RNA helicase DDX47	DDX47	1	1	2.2	455	6.6371	607790	1	1119	3479
Q9H0U4	1	Ras-related protein Rab-1B	RAB1B	1	1	10.4	201	7.9855	964470	1	1120	1235
Q9H223	1	EH domain-containing protein 4	EHD4	1	1	1.8	541	6.9904	675180	1	1121	3793
Q9H299	1	SH3 domain-binding glutamic acid-rich-like protein 3	SH3BGRL3	1	1	16.1	93	11.177	1095400	1	1122	3048
Q9H2U2	1	Inorganic pyrophosphatase 2, mitochondrial	PPA2	1	1	3.9	334	7.5246	465280	1	1123	3557
Q9H2W6	1	39S ribosomal protein L46, mitochondrial	MRPL46	1	1	2.5	279	5.8012	382950	1	1124	4410
Q9H3K6	3	BolA-like protein 2	BOLA2	1	3	51.2	86	18.119	4540100	3	1125	846
Q9H3N1	6	Thioredoxin-related transmembrane protein 1	TMX1	1	6	22.1	280	36.827	7616900	6	1126	757
Q9H3U1	1	Protein unc-45 homolog A	UNC45A	1	1	2.0	944	7.1627	612660	1	1127	5090
Q9H4A4	6	Aminopeptidase B	RNPEP	1	6	10.3	650	39.825	3845500	7	1128	204
Q9H4M9	5;2;1	EH domain-containing protein 1	EHD1	3	5	12.7	534;535;543	30.061	2834700	5	1129	835
Q9H6R4	1	Nucleolar protein 6	NOL6	1	1	1.3	1146	6.2184	946900	1	1130	5658
Q9H6T3	1	RNA polymerase II-associated protein 3	RPAP3	1	1	1.8	665	6.75	689580	1	1131	1357
Q9H773	2	dCTP pyrophosphatase 1	DCTPP1	1	2	11.2	170	11.284	826180	2	1132	1062
Q9H910	1	Hematological and neurological expressed 1-like protein	HN1L	1	1	7.4	190	6.7326	827680	1	1133	2380
Q9H9B4	3	Sideroflexin-1	SFXN1	1	3	11.5	322	19.44	1230500	3	1134	4357
Q9H9P8	3	L-2-hydroxyglutarate dehydrogenase, mitochondrial	L2HGDH	1	3	7.6	463	22.587	2017400	3	1135	1763
Q9HAV4	2	Exportin-5	XPO5	1	2	2.7	1204	13.114	1062700	2	1136	948
Q9HAV7	3	GrpE protein homolog 1, mitochondrial	GRPEL1	1	3	14.3	217	18.751	2038100	3	1137	259
Q9HB71	6	Calcyclin-binding protein	CACYBP	1	6	39.9	228	37.123	9070600	6	1138	121
Q9HC38	1	Glyoxalase domain-containing protein 4	GLOD4	1	1	3.2	313	5.8679	388670	1	1139	6201
Q9HD45	2	Transmembrane 9 superfamily member 3	TM9SF3	1	2	6.1	589	14.025	1402300	1	1140	5035
Q9HDC9	2	Adipocyte plasma membrane-associated protein	APMAP	1	2	8.7	416	11.893	1331500	2	1141	5084
Q9NP72	1	Ras-related protein Rab-18	RAB18	1	1	6.3	206	7.5	544380	1	1142	1980
Q9NPA0	1	ER membrane protein complex subunit 7	EMC7	1	1	10.3	242	6.5052	728450	1	1143	5357
Q9NPJ3	1	Acyl-coenzyme A thioesterase 13;Acyl-coenzyme A thioesterase 13, N-terminally processed	ACOT13	1	1	7.1	140	6.2993	405000	1	1144	3102
Q9NQC3	2	Reticulon-4	RTN4	1	2	2.3	1192	14.61	3138100	2	1145	2334
Q9NQG5	2;1	Regulation of nuclear pre-mRNA domain-containing protein 1B;Regulation of nuclear pre-mRNA domain-containing protein 1A	RPRD1B;RPRD1A	2	2	9.2	326;312	14.996	1669300	2	1146	1243
Q9NQP4	1	Prefoldin subunit 4	PFDN4	1	1	9.0	134	7.9187	514890	1	1147	4403
Q9NR30	5	Nucleolar RNA helicase 2	DDX21	1	5	9.1	783	33.456	4525100	5	1148	49
Q9NR31	3	GTP-binding protein SAR1a	SAR1A	1	3	16.2	198	20.792	4488500	3	1149	1311
Q9NR45	5	Sialic acid synthase	NANS	1	5	24.5	359	29.987	5829700	5	1150	2376
Q9NRL2	1	Bromodomain adjacent to zinc finger domain protein 1A	BAZ1A	1	1	0.5	1556	5.9551	0	1	1151	3932
Q9NRN7	1	L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase	AASDHPPT	1	1	2.6	309	6.2052	565690	1	1152	135
Q9NRP0	1	Oligosaccharyltransferase complex subunit OSTC	OSTC	1	1	8.1	149	8.0173	1048200	1	1153	6129
Q9NRR5	1	Ubiquilin-4	UBQLN4	1	1	2.2	601	7.5387	1104200	1	1154	340
Q9NS69	1	Mitochondrial import receptor subunit TOM22 homolog	TOMM22	1	1	7.7	142	7.197	515510	1	1155	4108
Q9NSD9	6	Phenylalanine--tRNA ligase beta subunit	FARSB	1	6	12.9	589	38.321	4146100	6	1156	16
Q9NSE4	2	Isoleucine--tRNA ligase, mitochondrial	IARS2	1	2	2.1	1012	14.563	993390	2	1157	1450
