Protein IDs	Peptide counts (razor+unique)	Protein names	Gene names	Number of proteins	Razor + unique peptides	Unique sequence coverage [%]	Sequence lengths	Score	Intensity	MS/MS count	id	Best MS/MS
P27242	3	Lipopolysaccharide 1,2-N-acetylglucosaminetransferase	waaU	1	3	10.6	357	3.4895	3459500	3	1026	6439
P27247	2	Phosphate acyltransferase	plsX	1	2	7.9	356	4.0432	4441300	2	1027	11798
P27248	11	Aminomethyltransferase	gcvT	1	11	44.5	364	94.806	154490000	19	1028	262
P27250	7	Aldehyde reductase Ahr	ahr	1	7	28.9	339	47.672	179480000	11	1029	5327
P27278	12	Trifunctional NAD biosynthesis/regulator protein NadR;Transcriptional regulator NadR;Nicotinamide mononucleotide adenylyltransferase;Ribosylnicotinamide kinase	nadR	1	12	43.4	410	39.547	35814000	11	1030	1384
P27298	29	Oligopeptidase A	prlC	1	29	54.0	680	127.55	313120000	43	1031	512
P27302	16	Transketolase 1	tktA	1	16	37.6	663	112.16	455900000	38	1032	956
P27303	1	Multidrug export protein EmrA	emrA	1	1	3.6	390	1.2105	835330	1	1033	4530
P27306	14	Soluble pyridine nucleotide transhydrogenase	sthA	1	14	55.4	466	108.53	179870000	21	1034	4773
P27434	6	Cytoskeleton protein RodZ	rodZ	1	6	23.4	337	34.44	79392000	6	1035	3202
P27550	29	Acetyl-coenzyme A synthetase	acs	1	29	64.0	652	138.97	669300000	55	1036	940
P27828	1	UDP-N-acetylglucosamine 2-epimerase	wecB	1	1	2.9	376	1.2513	1832000	1	1037	10121
P27829	8	UDP-N-acetyl-D-mannosamine dehydrogenase	wecC	1	8	24.8	420	16.84	18465000	8	1038	271
P27830	1	dTDP-glucose 4,6-dehydratase 2	rffG	1	1	2.8	355	1.0944	1006100	1	1039	1663
P27833	3	dTDP-4-amino-4,6-dideoxygalactose transaminase	rffA	1	3	8.8	376	7.9317	6340300	3	1040	11535
P27836	3	UDP-N-acetyl-D-mannosaminuronic acid transferase	wecG	1	3	12.2	246	6.8808	3602500	4	1041	7713
P27848	4	Pyridoxal phosphate phosphatase YigL	yigL	1	4	25.9	266	11.871	9464300	7	1042	3546
P28246	1	Bicyclomycin resistance protein	bcr	1	1	2.8	396	1.3103	948070	1	1043	19471
P28248	6	Deoxycytidine triphosphate deaminase	dcd	1	6	24.4	193	17.04	36742000	7	1044	3074
P28249	10	Protein AsmA	asmA	1	10	17.3	617	12.576	10759000	9	1045	70
P28304	16	Quinone oxidoreductase 1	qorA	1	16	66.1	327	79.262	231730000	19	1046	148
P28305	2	Aminodeoxychorismate lyase	pabC	1	2	7.1	269	1.248	3573800	2	1047	11788
P28630	3	DNA polymerase III subunit delta	holA	1	3	12.0	343	13.148	4141100	3	1048	310
P28635	10	D-methionine-binding lipoprotein MetQ	metQ	1	10	54.2	271	88.209	147530000	15	1049	3174
P28861	6	Ferredoxin--NADP reductase	fpr	1	6	37.5	248	25.742	21513000	8	1050	2647
P28903	11	Anaerobic ribonucleoside-triphosphate reductase	nrdD	1	11	23.6	712	51.388	45135000	11	1051	78
P28904	14	Trehalose-6-phosphate hydrolase	treC	1	14	25.6	551	41.768	65070000	20	1052	2785
P28905	2	DNA polymerase III subunit chi	holC	1	2	10.2	147	2.211	2452900	2	1053	3376
P29012	12	Alanine racemase, catabolic	dadX	1	12	46.6	356	34.301	86464000	12	1054	1668
P29013	4	Uncharacterized protein YcgB	ycgB	1	4	11.8	510	9.3566	9934100	4	1055	3094
P29018	6	ATP-binding/permease protein CydD	cydD	1	6	12.4	588	17.596	11748000	6	1056	1485
P29131	3	Cell division protein FtsN	ftsN	1	3	20.4	319	12.369	13497000	3	1057	1968
P29208	2	o-succinylbenzoate synthase	menC	1	2	7.2	320	2.8522	4030700	2	1058	2559
P29217	8	UPF0502 protein YceH	yceH	1	8	44.7	215	27.386	29871000	7	1059	4326
P29680	8	Uroporphyrinogen decarboxylase	hemE	1	8	25.4	354	12.259	26310000	7	1060	440
P29745	13	Peptidase T	pepT	1	13	46.3	408	47.387	115780000	15	1061	2950
P30011	6	Nicotinate-nucleotide pyrophosphorylase [carboxylating]	nadC	1	6	28.3	297	22.194	70140000	6	1062	1478
P30128	1	Transcription elongation factor GreB	greB	1	1	6.3	158	1.8057	0	1	1063	10472
P30136	6	Phosphomethylpyrimidine synthase	thiC	1	6	15.5	631	14.327	11426000	6	1064	4797
P30137	5	Thiamine-phosphate synthase	thiE	1	5	32.7	211	12.083	12179000	5	1065	11301
P30177	14	Uncharacterized protein YbiB	ybiB	1	14	61.9	320	61.841	96156000	14	1066	1483
P30178	6	Uncharacterized oxidoreductase YbiC	ybiC	1	6	27.1	361	26.222	20199000	9	1067	2127
P30744	6;1	L-serine dehydratase 2	sdaB	2	6	22.2	455;454	10.471	36491000	8	1068	7489
P30750	8	Methionine import ATP-binding protein MetN	metN	1	8	45.8	343	29.417	15395000	8	1069	2759
P30843	1	Transcriptional regulatory protein BasR	basR	1	1	10.8	222	7.6648	3735700	1	1070	9031
P30847	1	Signal transduction histidine-protein kinase BaeS	baeS	1	1	1.5	467	1.1684	5033000	1	1071	19216
P30850	14	Exoribonuclease 2	rnb	1	14	30.3	644	44.018	60525000	15	1072	3952
P30859	7	Putative ABC transporter arginine-binding protein 2	artI	1	7	44.4	243	45.21	53926000	10	1073	3226
P30860	4	ABC transporter arginine-binding protein 1	artJ	1	4	21.8	243	7.8881	13073000	4	1074	9180
P30863	4	2,5-diketo-D-gluconic acid reductase B	dkgB	1	4	20.2	267	9.8647	4819500	4	1075	1044
P30864	7	Uncharacterized HTH-type transcriptional regulator YafC	yafC	1	7	25.0	304	14.888	12300000	7	1076	73
P30870	5	Glutamate-ammonia-ligase adenylyltransferase	glnE	1	5	7.9	946	6.6664	7077200	5	1077	4313
P30871	9	Inorganic triphosphatase	ygiF	1	9	30.0	433	15.735	34901000	9	1078	1934
P30958	18	Transcription-repair-coupling factor	mfd	1	18	19.9	1148	57.841	116060000	26	1079	140
P31057	6	3-methyl-2-oxobutanoate hydroxymethyltransferase	panB	1	6	39.0	264	21.744	68529000	8	1080	2513
P31060	2	Putative molybdenum transport ATP-binding protein ModF	modF	1	2	5.9	490	4.8734	1436300	2	1081	1303
P31063	6	Uncharacterized lipoprotein YedD	yedD	1	6	52.6	137	14.837	35871000	8	1082	1653
P31064	2	UPF0394 inner membrane protein YedE	yedE	1	2	5.7	401	1.9994	2660500	2	1083	6506
P31069	1	Voltage-gated potassium channel Kch	kch	1	1	4.8	417	3.7155	719660	1	1084	1160
P31119	2	Bifunctional protein Aas;2-acylglycerophosphoethanolamine acyltransferase;Acyl-[acyl-carrier-protein] synthetase	aas	1	2	3.3	719	2.1572	1383700	2	1085	5759
P31120	14	Phosphoglucosamine mutase	glmM	1	14	45.8	445	70.645	140590000	20	1086	397
P31131	3	Protein YdeJ	ydeJ	1	3	25.6	172	8.9651	4824100	2	1087	9922
P31133	4	Putrescine-binding periplasmic protein	potF	1	4	16.5	370	11.618	10724000	4	1088	263
P31142	6	3-mercaptopyruvate sulfurtransferase	sseA	1	6	27.8	281	30.722	32087000	7	1089	410
P31224	16	Multidrug efflux pump subunit AcrB	acrB	1	16	21.0	1049	53.599	56892000	18	1090	1980
P31433	8	Uncharacterized protein YicH	yicH	1	8	19.7	569	32.761	25354000	7	1091	6393
P31441	3	Adenine deaminase	ade	1	3	10.0	588	4.8882	3921400	3	1092	11429
P31455	1	Uncharacterized protein YidR	yidR	1	1	3.6	415	2.9743	1731300	1	1093	15438
P31460	2	Galactonate operon transcriptional repressor	dgoR	1	2	14.0	229	1.8685	2184400	2	1094	2266
P31473	15	ATPase RavA	ravA	1	15	38.6	498	45.26	30495000	15	1095	913
P31475	3	Uncharacterized HTH-type transcriptional regulator YieP	yieP	1	3	23.9	230	10.148	9953500	4	1096	7128
P31554	11	LPS-assembly protein LptD	lptD	1	11	15.1	784	31.431	32653000	12	1097	2047
P31600	4	Bacteriophage N4 adsorption protein A	nfrA	1	4	4.6	990	9.4733	4433700	4	1098	1975
P31658	14	Molecular chaperone Hsp31 and glyoxalase 3	hchA	1	14	59.4	283	87.373	336710000	35	1099	5894
P31663	17	Pantothenate synthetase	panC	1	17	54.1	283	58.308	166510000	29	1100	2467
P31677	14	Alpha,alpha-trehalose-phosphate synthase [UDP-forming]	otsA	1	14	35.4	474	53.217	155710000	17	1101	108
P31678	8	Trehalose-6-phosphate phosphatase	otsB	1	8	39.8	266	27.125	41528000	9	1102	2764
P31802	3	Nitrate/nitrite response regulator protein NarP	narP	1	3	17.7	215	13.215	2753200	3	1103	3829
P31806	9	Bifunctional NAD(P)H-hydrate repair enzyme Nnr;ADP-dependent (S)-NAD(P)H-hydrate dehydratase;NAD(P)H-hydrate epimerase	nnr	1	9	29.5	515	26.434	41473000	9	1104	780
P31808	5	Uncharacterized oxidoreductase YciK	yciK	1	5	20.6	252	14.764	5677500	5	1105	2063
P31979	21	NADH-quinone oxidoreductase subunit F	nuoF	1	21	56.2	445	88.461	210670000	27	1106	1048
P32099	5	Lipoate-protein ligase A	lplA	1	5	24.0	338	8.7762	11579000	6	1107	2031
P32131	4	Oxygen-independent coproporphyrinogen-III oxidase	hemN	1	4	11.2	457	7.2804	4682900	4	1108	4704
P32132	20	GTP-binding protein TypA/BipA	typA	1	20	41.5	607	111.65	234410000	30	1109	628
P32144	6	Uncharacterized HTH-type transcriptional regulator YihW	yihW	1	6	32.2	261	10.196	12600000	6	1110	453
P32157	7	Protein YiiM	yiiM	1	7	42.9	224	13.454	40485000	8	1111	4688
P32162	3	UPF0381 protein YiiS	yiiS	1	3	38.4	99	26.215	9242200	3	1112	4872
P32173	1	Molybdenum cofactor guanylyltransferase	mobA	1	1	7.7	194	3.0261	586890	1	1113	1109
P32176	14	Formate dehydrogenase-O major subunit	fdoG	1	14	24.1	1016	44.552	44420000	16	1114	385
P32177	1	Protein FdhD	fdhD	1	1	11.2	277	2.1944	2742600	1	1115	18654
P32664	6	NADH pyrophosphatase	nudC	1	6	37.0	257	22.63	15397000	7	1116	1577
P32680	4	Uncharacterized protein YjaG	yjaG	1	4	22.4	196	6.045	9075400	4	1117	4148
P32695	3	tRNA-dihydrouridine synthase A	dusA	1	3	10.7	345	6.3136	7162100	3	1118	718
P32703	1	Uncharacterized Na(+)/H(+) exchanger YjcE	yjcE	1	1	2.6	549	9.0882	2223700	1	1119	14719
P32705	2	Cation/acetate symporter ActP	actP	1	2	3.5	549	4.0592	3835400	2	1120	5924
P33018	7	S-formylglutathione hydrolase YeiG	yeiG	1	7	45.7	278	21.139	17422000	7	1121	2692
P33025	4	Pseudouridine-5-phosphate glycosidase	psuG	1	4	14.4	312	4.5433	4692100	4	1122	1548
P33136	22	Glucans biosynthesis protein G	mdoG	1	22	57.7	511	113.96	307520000	34	1123	184
P33195	32	Glycine dehydrogenase (decarboxylating)	gcvP	1	32	60.9	957	206.04	536420000	50	1124	454
P33218	4	Inner membrane protein YebE	yebE	1	4	33.3	219	19.329	17035000	5	1125	132
P33219	4	Protein YebF	yebF	1	4	48.3	118	17.067	11073000	4	1126	2688
P33224	11	Putative acyl-CoA dehydrogenase AidB	aidB	1	11	27.0	541	66.656	65146000	15	1127	693
P33232	7	L-lactate dehydrogenase	lldD	1	7	22.2	396	15.874	23182000	6	1128	1549
P33235	1	Flagellar hook-associated protein 1	flgK	1	1	2.4	547	1.6358	0	1	1129	16066
P33355	4	Uncharacterized protein YehS	yehS	1	4	23.7	156	6.8698	9288300	5	1130	4293
P33358	2	HTH-type transcriptional regulator MlrA	mlrA	1	2	13.2	243	1.4045	3393100	2	1131	11880
P33363	11	Periplasmic beta-glucosidase	bglX	1	11	19.9	765	34.552	20481000	12	1132	2819
P33368	4	Uncharacterized oxidoreductase YohF	yohF	1	4	26.9	253	18.463	15390000	5	1133	549
P33570	32	Transketolase 2	tktB	1	32	60.6	667	240.62	1265800000	71	1134	869
P33599	30	NADH-quinone oxidoreductase subunit C/D	nuoC	1	30	61.7	596	112.45	366380000	53	1135	181
P33602	30	NADH-quinone oxidoreductase subunit G	nuoG	1	30	47.6	908	210.13	410490000	48	1136	336
P33607	3	NADH-quinone oxidoreductase subunit L	nuoL	1	3	6.4	613	13.042	10258000	3	1137	3737
P33643	11	Ribosomal large subunit pseudouridine synthase D	rluD	1	11	48.5	326	38.096	54705000	11	1138	349
P33644	6	Laccase domain protein YfiH	yfiH	1	6	39.1	243	16.18	29302000	6	1139	637
P33920	7	Nucleoid-associated protein YejK	yejK	1	7	31.6	335	33.941	25132000	8	1140	2618
P33937	6	Periplasmic nitrate reductase	napA	1	6	9.2	828	8.6062	7847000	6	1141	680
P34209	6	Protein YdcF	ydcF	1	6	41.7	266	26.861	27197000	8	1142	489
P35340	23	Alkyl hydroperoxide reductase subunit F	ahpF	1	23	55.9	521	122.33	436800000	43	1143	2123
P36566	2	Protein SmtA	smtA	1	2	10.0	261	3.2059	2316400	1	1144	2957
P36655	3	Thiol:disulfide interchange protein DsbD	dsbD	1	3	9.2	565	6.0028	10185000	3	1145	8683
P36659	10	Curved DNA-binding protein	cbpA	1	10	40.8	306	51.337	144790000	22	1146	610
P36672	4	PTS system trehalose-specific EIIBC component;Trehalose-specific phosphotransferase enzyme IIB component;Trehalose permease IIC component	treB	1	4	8.7	473	3.5789	11350000	5	1147	4732
P36680	3	Cell division protein ZapD	zapD	1	3	23.1	247	2.966	8840000	2	1148	12837
P36683	44	Aconitate hydratase B	acnB	1	44	68.0	865	261.57	1163700000	87	1149	67
P36767	8	Recombination-associated protein RdgC	rdgC	1	8	28.7	303	21.642	32175000	8	1150	3787
P36879	8	Uncharacterized ABC transporter ATP-binding protein YadG	yadG	1	8	24.4	308	19.818	18715000	9	1151	11611
P36928	2	Uncharacterized chaperone protein YegD	yegD	1	2	8.4	450	2.2971	2554100	2	1152	1301
P36929	10	Ribosomal RNA small subunit methyltransferase B	rsmB	1	10	35.9	429	31.315	26029000	11	1153	3882
P36938	10	Phosphoglucomutase	pgm	1	10	25.6	546	33.19	19473000	10	1154	896
P36979	6	Dual-specificity RNA methyltransferase RlmN	rlmN	1	6	17.4	384	10.33	7409700	6	1155	3518
P36999	3	23S rRNA (guanine(745)-N(1))-methyltransferase	rlmA	1	3	14.9	269	2.2931	5234400	2	1156	1270
P37005	3	Uncharacterized tRNA/rRNA methyltransferase LasT	lasT	1	3	18.0	228	4.8588	4803200	2	1157	10450
P37051	9	Formyltetrahydrofolate deformylase	purU	1	9	42.1	280	31.326	55186000	10	1158	1850
P37095	22	Peptidase B	pepB	1	22	63.7	427	132.2	194340000	31	1159	1902
P37128	2	GDP-mannose pyrophosphatase NudK	nudK	1	2	11.5	191	11.798	27348000	3	1160	4168
P37177	11	Phosphoenolpyruvate-protein phosphotransferase PtsP	ptsP	1	11	19.4	748	39.729	23980000	11	1161	654
P37188	1	Galactitol-specific phosphotransferase enzyme IIB component	gatB	1	1	26.6	94	1.2233	1821400	1	1162	17257
P37194	7	Outer membrane protein slp	slp	1	7	54.8	188	93.736	726060000	20	1163	14890
P37313	3	Dipeptide transport ATP-binding protein DppF	dppF	1	3	13.8	334	12.555	3791900	3	1164	1335
P37325	5	Uncharacterized protein YbcH	ybcH	1	5	24.7	296	9.2169	9268500	5	1165	2194
P37330	20	Malate synthase G	glcB	1	20	32.5	723	97.5	183530000	28	1166	4973
P37339	11	L-2-hydroxyglutarate oxidase LhgO	lhgO	1	11	44.8	422	31.179	35234000	13	1167	1939
P37344	2	Psp operon transcriptional activator	pspF	1	2	7.4	325	4.8648	2264600	1	1168	11348
P37348	1	UPF0759 protein YecE	yecE	1	1	4.4	272	1.2649	909210	1	1169	6305
P37349	9	PTS-dependent dihydroxyacetone kinase, phosphotransferase subunit DhaM;Phosphocarrier protein HPr;Phosphotransferase enzyme IIA component	dhaM	1	9	29.0	472	28.958	21220000	10	1170	4957
P37387	4	D-xylose-binding periplasmic protein	xylF	1	4	20.3	330	15.691	18597000	4	1171	9159
P37440	10	Oxidoreductase UcpA	ucpA	1	10	39.2	263	24.98	38916000	11	1172	154
P37613	2	PanD maturation factor	panM	1	2	20.5	127	11.186	7735000	2	1173	8182
P37617	9	Lead, cadmium, zinc and mercury-transporting ATPase	zntA	1	9	21.4	732	22.541	25270000	9	1174	11
P37624	2	Ribosome-associated ATPase	rbbA	1	2	2.4	911	4.7856	1632800	2	1175	17874
P37626	11	Uncharacterized protein YhiI	yhiI	1	11	34.9	355	21.015	21988000	12	1176	4244
P37631	4	Uncharacterized protein YhiN	yhiN	1	4	11.8	400	8.9794	5732600	4	1177	3789
P37634	6	Ribosomal RNA large subunit methyltransferase J	rlmJ	1	6	28.2	280	8.0943	11304000	5	1178	3455
P37636	14	Multidrug resistance protein MdtE	mdtE	1	14	60.3	385	130.67	229290000	17	1179	302
P37637	9	Multidrug resistance protein MdtF	mdtF	1	9	14.9	1037	40.764	54964000	7	1180	11257
P37642	2	Inner membrane protein YhjD	yhjD	1	2	9.8	337	10.559	23037000	2	1181	16847
P37645	11	Uncharacterized protein YhjG	yhjG	1	11	23.0	686	22.078	43865000	11	1182	390
P37647	5	2-dehydro-3-deoxygluconokinase	kdgK	1	5	24.9	309	31.425	37388000	7	1183	6671
P37648	10	Protein YhjJ	yhjJ	1	10	30.9	498	53.891	46505000	11	1184	435
P37649	6	Protein YhjK	yhjK	1	6	9.1	662	6.5425	7886200	6	1185	450
P37665	4	Probable lipoprotein YiaD	yiaD	1	4	45.2	219	17.049	13246000	6	1186	17014
P37666	6	Glyoxylate/hydroxypyruvate reductase B	ghrB	1	6	35.2	324	36.109	54761000	11	1187	793
P37671	1	HTH-type transcriptional regulator YiaJ	yiaJ	1	1	6.0	282	3.3034	1564100	1	1188	15390
P37685	22	Aldehyde dehydrogenase B	aldB	1	22	70.5	512	110.1	420800000	41	1189	1364
P37689	20	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	gpmI	1	20	62.3	514	151.69	662460000	49	1190	535
P37692	4	ADP-heptose--LPS heptosyltransferase 2	rfaF	1	4	22.7	348	8.4156	12138000	5	1191	1238
P37744	13	Glucose-1-phosphate thymidylyltransferase 1	rmlA1	1	13	38.9	293	23.084	61162000	13	1192	3375
P37745	3	dTDP-4-dehydrorhamnose 3,5-epimerase	rfbC	1	3	30.8	185	8.8609	9134400	4	1193	7154
P37747	9	UDP-galactopyranose mutase	glf	1	9	28.3	367	44.289	54808000	9	1194	3740
P37749	7	Beta-1,6-galactofuranosyltransferase WbbI	wbbI	1	7	29.1	330	11.556	20638000	6	1195	155
P37750	2	Putative lipopolysaccharide biosynthesis O-acetyl transferase WbbJ	wbbJ	1	2	13.8	196	8.1748	5417100	2	1196	8049
P37751	7	Putative glycosyltransferase WbbK	wbbK	1	7	25.5	372	9.2402	12247000	5	1197	3393
P37757	3	Uncharacterized isomerase YddE	yddE	1	3	23.9	297	4.2987	7532900	3	1198	146
P37759	10	dTDP-glucose 4,6-dehydratase 1	rfbB	1	10	37.7	361	36.761	38022000	11	1199	1420
P37760	9	dTDP-4-dehydrorhamnose reductase	rfbD	1	9	50.5	299	24.289	36646000	12	1200	592
P37765	2	Ribosomal large subunit pseudouridine synthase B	rluB	1	2	7.9	291	11.502	5736000	2	1201	7332
P37767	1	Uncharacterized HTH-type transcriptional regulator YfhH	yfhH	1	1	8.2	282	2.1848	2454600	1	1202	11410
P37773	6	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase	mpl	1	6	25.2	457	9.9619	20263000	8	1203	2994
P37774	3	Uncharacterized amino-acid ABC transporter ATP-binding protein YecC	yecC	1	3	19.2	250	18.148	6707300	3	1204	1382
P37902	21	Glutamate/aspartate periplasmic-binding protein	gltI	1	21	66.2	302	207.46	1970400000	90	1205	2375
P37903	4	Universal stress protein F	uspF	1	4	31.9	144	10.458	64001000	6	1206	8429
P38038	5	Sulfite reductase [NADPH] flavoprotein alpha-component	cysJ	1	5	11.0	599	7.8782	10647000	6	1207	804
P38051	2	Isochorismate synthase MenF	menF	1	2	4.9	431	2.9679	1514200	2	1208	18752
P38489	11	Oxygen-insensitive NAD(P)H nitroreductase	nfsB	1	11	58.5	217	29.036	99266000	13	1209	3545
P38521	2	Uncharacterized protein YggL	yggL	1	2	24.1	108	26.967	37276000	6	1210	6313
P39099	11	Periplasmic pH-dependent serine endoprotease DegQ	degQ	1	11	34.7	455	43.847	31683000	14	1211	752
P39173	17	Putative glucose-6-phosphate 1-epimerase	yeaD	1	17	68.0	294	74.77	228530000	24	1212	2091
P39176	6	Probable L,D-transpeptidase ErfK/SrfK	erfK	1	6	31.3	310	14.17	22127000	6	1213	650
P39177	4	Universal stress protein G	uspG	1	4	50.7	142	13.576	26221000	4	1214	8431
P39180	18	Antigen 43;Antigen 43 alpha chain;Antigen 43 beta chain	flu	1	18	29.0	1039	146.69	91276000	24	1215	423
P39187	2	Uncharacterized protein YtfJ	ytfJ	1	2	12.5	184	2.1865	1683400	2	1216	7063
P39199	5	50S ribosomal protein L3 glutamine methyltransferase	prmB	1	5	21.9	310	11.71	14578000	4	1217	4639
P39265	1	D-allose-binding periplasmic protein	alsB	1	1	3.5	311	1.1408	1179900	0	1218	1343
P39274	2	Uncharacterized protein YjdJ	yjdJ	1	2	40.0	90	2.3768	3236500	2	1219	9684
P39285	6	Miniconductance mechanosensitive channel MscM	mscM	1	6	7.5	1107	14.935	6692800	5	1220	863
P39286	7	Putative ribosome biogenesis GTPase RsgA	rsgA	1	7	34.0	350	29.699	41332000	9	1221	4776
P39298	3	Esterase YjfP	yjfP	1	3	17.3	249	8.4189	4169800	3	1222	135
P39315	2	Quinone oxidoreductase 2	qorB	1	2	8.4	286	2.8853	1816000	2	1223	1925
P39321	7	Translocation and assembly module TamB	tamB	1	7	6.9	1259	10.442	8215400	6	1224	559
P39325	12	ABC transporter periplasmic-binding protein YtfQ	ytfQ	1	12	46.9	318	47.381	582440000	29	1225	1740
P39334	2	HTH-type transcriptional repressor BdcR	bdcR	1	2	15.2	197	7.8412	4197100	2	1226	16662
P39342	17	Uncharacterized protein YjgR	yjgR	1	17	50.4	500	79.095	64281000	22	1227	1192
P39353	3	Uncharacterized oxidoreductase YjhC	yjhC	1	3	10.2	372	8.5744	7082800	3	1228	4610
P39356	4	Uncharacterized transcriptional regulator YjhU	yjhU	1	4	14.6	328	14.253	9941600	5	1229	642
P39371	3	N-acetylneuraminate epimerase	nanM	1	3	16.8	368	4.9784	4616400	3	1230	497
P39406	8	Ribosomal RNA small subunit methyltransferase C	rsmC	1	8	33.5	343	38.788	17205000	8	1231	2215
P39407	4	Uncharacterized protein YjjU	yjjU	1	4	19.0	357	13.051	8230000	4	1232	9386
P39408	9	Uncharacterized deoxyribonuclease YjjV	yjjV	1	9	57.5	259	24.177	25921000	8	1233	6075
P39411	1	Non-canonical purine NTP phosphatase	yjjX	1	1	7.6	170	1.146	2297200	1	1234	17052
P39451	5	Alcohol dehydrogenase, propanol-preferring	adhP	1	5	26.8	336	13.75	15003000	6	1235	13578
P39829	3	D-galactarate dehydratase	garD	1	3	13.6	523	5.7313	6899300	3	1236	6307
P39830	4	Inner membrane protein YbaL	ybaL	1	4	9.0	558	11.504	11724000	4	1237	6795
P39831	6	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	ydfG	1	6	38.7	248	60.505	180470000	15	1238	2143
P39838	10	Phosphotransferase RcsD	rcsD	1	10	12.4	890	33.122	23820000	10	1239	5279
P40120	10	Glucans biosynthesis protein D	mdoD	1	10	23.6	551	31.156	31408000	8	1240	744
P40191	5	Pyridoxine kinase	pdxK	1	5	22.3	283	14.777	8740800	5	1241	3487
P40710	3	Lipoprotein NlpE	nlpE	1	3	25.8	236	9.0226	7214600	2	1242	4410
P40874	11	N-methyl-L-tryptophan oxidase	solA	1	11	40.1	372	30.047	28732000	13	1243	2016
P41052	5	Membrane-bound lytic murein transglycosylase B	mltB	1	5	23.5	361	27.786	17957000	5	1244	3057
P41407	2	FMN-dependent NADH-azoreductase	azoR	1	2	21.9	201	3.5364	9941500	4	1245	3467
P42588	1	Putrescine aminotransferase	patA	1	1	2.4	459	1.9825	762360	1	1246	4681
P42593	13	2,4-dienoyl-CoA reductase [NADPH]	fadH	1	13	27.1	672	38.746	31485000	14	1247	1317
P42599	5	Uncharacterized oxidoreductase YgjR	ygjR	1	5	23.8	328	29.333	27446000	4	1248	5260
P42616	1	Protein YqjC	yqjC	1	1	7.4	122	2.1473	2006000	1	1249	11304
P42620	11	Glutathionyl-hydroquinone reductase YqjG	yqjG	1	11	40.2	328	34.139	39135000	12	1250	779
P42632	4	PFL-like enzyme TdcE	tdcE	1	4	8.2	764	2.8894	4689400	3	1251	966
P42641	9	GTPase ObgE/CgtA	obgE	1	9	32.8	390	25.918	34956000	10	1252	1046
P42904	1	N-acetylgalactosamine-specific phosphotransferase enzyme IIB component 2	agaV	1	1	10.2	157	6.0145	1633000	1	1253	19652
P43329	19	ATP-dependent RNA helicase HrpA	hrpA	1	19	19.5	1300	41.303	34840000	21	1254	2592
P43337	6	Uncharacterized Nudix hydrolase NudL	nudL	1	6	45.8	192	15.447	12207000	6	1255	2079
P43671	5	Paraquat-inducible protein B	pqiB	1	5	12.5	546	9.9572	5749600	4	1256	3911
P43672	6	ABC transporter ATP-binding protein uup	uup	1	6	13.7	635	27.987	16430000	7	1257	4940
P45395	9	Arabinose 5-phosphate isomerase KdsD	kdsD	1	9	40.9	328	40.642	34332000	9	1258	64
P45425	4	N-acetylmannosamine kinase	nanK	1	4	22.3	291	8.5203	6452700	4	1259	927
P45464	17	Penicillin-binding protein activator LpoA	lpoA	1	17	33.0	678	79.256	57041000	21	1260	967
P45469	4	Uncharacterized protein YraR	yraR	1	4	21.3	211	8.2014	12007000	5	1261	12569
P45470	7	Protein YhbO	yhbO	1	7	74.4	172	33.916	52351000	8	1262	844
P45523	11	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	fkpA	1	11	47.8	270	60.771	428530000	26	1263	976
P45544	1	HTH-type transcriptional regulator FrlR	frlR	1	1	5.3	243	2.9021	1025000	1	1264	1208
P45568	3	1-deoxy-D-xylulose 5-phosphate reductoisomerase	dxr	1	3	8.5	398	8.8198	7071700	4	1265	6462
P45577	9	RNA chaperone ProQ	proQ	1	9	50.0	232	35.476	68925000	9	1266	928
P45578	1	S-ribosylhomocysteine lyase	luxS	1	1	7.0	171	1.4989	2060000	1	1267	15649
P45771	1	Uncharacterized protein YrdD	yrdD	1	1	3.9	180	1.3042	1752000	1	1268	17018
P45799	3	ADP compounds hydrolase NudE	nudE	1	3	30.1	186	11.313	7178000	2	1269	7632
P45800	1	Putative membrane protein IgaA homolog	yrfF	1	1	4.8	711	1.9653	3766200	1	1270	11609
P45955	11	Uncharacterized protein YbgF	ybgF	1	11	65.8	263	81.77	88030000	14	1271	21
P46022	1	Monofunctional biosynthetic peptidoglycan transglycosylase	mtgA	1	1	6.2	242	4.9679	641850	1	1272	17173
P46125	5	Inner membrane protein YedI	yedI	1	5	13.8	305	18.781	10415000	4	1273	5077
P46130	8	Putative acyl-CoA thioester hydrolase YbhC	ybhC	1	8	38.2	427	77.245	40160000	9	1274	3825
P46837	16	Protein YhgF	yhgF	1	16	27.9	773	53.578	54025000	16	1275	493
P46852	3	Quercetin 2,3-dioxygenase	yhhW	1	3	7.4	231	3.534	2863300	3	1276	16957
P46853	9	Uncharacterized oxidoreductase YhhX	yhhX	1	9	41.4	345	26.709	42734000	11	1277	1812
P50456	2	Protein mlc	mlc	1	2	6.2	406	2.7269	1150400	2	1278	27
P51024	3	Uncharacterized protein YaiL	yaiL	1	3	27.9	179	13.554	10812000	3	1279	10363
P51981	1	L-Ala-D/L-Glu epimerase	ycjG	1	1	4.0	321	5.2179	1484000	1	1280	14653
