Protein IDs	Peptide counts (razor+unique)	Protein names	Gene names	Number of proteins	Razor + unique peptides	Unique sequence coverage [%]	Sequence lengths	Score	Intensity	MS/MS count	id	Best MS/MS
P22188	9	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	murE	1	9	25.3	495	30.694	19924000	9	1034	640
P22255	8	3(2),5-bisphosphate nucleotidase CysQ	cysQ	1	8	61.4	246	18.915	29381000	14	1035	555
P22256	15	4-aminobutyrate aminotransferase GabT	gabT	1	15	46.5	426	44.338	28697000	15	1036	2142
P22259	28	Phosphoenolpyruvate carboxykinase [ATP]	pckA	1	28	63.0	540	154.06	520130000	79	1037	3778
P22333	9	Adenosine deaminase	add	1	9	49.5	333	42.876	33742000	11	1038	2734
P22523	26	Chromosome partition protein MukB	mukB	1	26	20.9	1486	80.608	26621000	28	1039	1603
P22524	2	Chromosome partition protein MukE	mukE	1	2	7.7	234	1.9967	1764400	2	1040	2415
P22525	2	Probable L,D-transpeptidase YcbB	ycbB	1	2	5.0	615	2.4666	472810	2	1041	1268
P22564	1	Non-specific ribonucleoside hydrolase RihC	rihC	1	1	3.9	304	1.997	463360	1	1042	14839
P22634	4	Glutamate racemase	murI	1	4	13.3	285	6.0448	2737100	4	1043	6406
P22939	3	Farnesyl diphosphate synthase	ispA	1	3	16.7	299	14.75	5193100	5	1044	8114
P23003	7	tRNA/tmRNA (uracil-C(5))-methyltransferase	trmA	1	7	34.7	366	14.801	7708600	7	1045	2580
P23173	1	Low affinity tryptophan permease	tnaB	1	1	3.4	415	2.2548	9372700	1	1046	1531
P23325	1	Ankyrin repeat protein A	arpA	1	1	1.1	728	1.4748	4043900	1	1047	6505
P23331	3	Thymidine kinase	tdk	1	3	22.0	205	10.264	5318600	3	1048	15686
P23367	13	DNA mismatch repair protein MutL	mutL	1	13	33.0	615	30.662	12113000	13	1049	3281
P23522	4	5-keto-4-deoxy-D-glucarate aldolase	garL	1	4	11.7	256	5.5221	4387200	6	1050	2681
P23721	18	Phosphoserine aminotransferase	serC	1	18	58.8	362	92.49	164990000	33	1051	721
P23827	8	Ecotin	eco	1	8	61.1	162	33.705	37382000	13	1052	8826
P23830	18	CDP-diacylglycerol--serine O-phosphatidyltransferase	pssA	1	18	55.4	451	93.983	110660000	27	1053	3676
P23836	11	Transcriptional regulatory protein PhoP	phoP	1	11	74.9	223	53.235	45525000	13	1054	5468
P23837	3	Sensor protein PhoQ	phoQ	1	3	8.2	486	12.188	2705500	3	1055	6577
P23839	13	UPF0701 protein YicC	yicC	1	13	47.0	287	38.959	41061000	16	1056	12374
P23843	24	Periplasmic oligopeptide-binding protein	oppA	1	24	65.6	543	175.43	115350000	34	1057	754
P23847	26	Periplasmic dipeptide transport protein	dppA	1	26	67.3	535	190.6	275870000	57	1058	830
P23865	17	Tail-specific protease	prc	1	17	38.9	682	51.753	28288000	19	1059	564
P23869	8	Peptidyl-prolyl cis-trans isomerase B	ppiB	1	8	52.4	164	24.372	125240000	29	1060	5740
P23871	8	Ferrochelatase	hemH	1	8	31.9	320	41.373	13622000	7	1061	5372
P23882	10	Methionyl-tRNA formyltransferase	fmt	1	10	51.1	315	63.689	56908000	18	1062	903
P23886	7	ATP-binding/permease protein CydC	cydC	1	7	15.4	573	19.709	8370600	7	1063	1928
P23893	12	Glutamate-1-semialdehyde 2,1-aminomutase	hemL	1	12	41.3	426	91.041	94261000	19	1064	482
P23894	2	Protease HtpX	htpX	1	2	12.3	293	12.959	22570000	3	1065	21363
P23909	11	DNA mismatch repair protein MutS	mutS	1	11	17.0	853	42.175	10694000	12	1066	1514
P23917	11	Fructokinase	mak	1	11	46.0	302	55.915	34468000	14	1067	8905
P23930	6	Apolipoprotein N-acyltransferase	lnt	1	6	17.4	512	19.073	6010600	7	1068	7380
P24171	22	Peptidyl-dipeptidase dcp	dcp	1	22	53.0	681	161.37	111290000	36	1069	691
P24173	2	Lipopolysaccharide heptosyltransferase 1	rfaC	1	2	9.7	319	10.041	1212000	2	1070	5578
P24182	16	Biotin carboxylase	accC	1	16	40.5	449	86.057	111540000	25	1071	105
P24183	2	Formate dehydrogenase, nitrate-inducible, major subunit	fdnG	1	2	2.6	1015	1.5056	303820	2	1072	19949
P24186	7	Bifunctional protein FolD;Methylenetetrahydrofolate dehydrogenase;Methenyltetrahydrofolate cyclohydrolase	folD	1	7	28.5	288	31.473	18132000	12	1073	433
P24193	3	Hydrogenase isoenzymes formation protein HypE	hypE	1	3	14.0	336	9.1624	1322200	3	1074	15303
P24205	4	Lipid A biosynthesis myristoyltransferase	lpxM	1	4	17.6	323	8.6985	8036900	6	1075	14809
P24207	2	Phenylalanine-specific permease	pheP	1	2	5.9	458	2.6347	2954500	2	1076	2730
P24224	1	Holo-[acyl-carrier-protein] synthase	acpS	1	1	11.1	126	4.6755	1060700	1	1077	1546
P24228	5	D-alanyl-D-alanine carboxypeptidase DacB	dacB	1	5	16.1	477	13.928	5862200	5	1078	8693
P24230	6	ATP-dependent DNA helicase RecG	recG	1	6	13.9	693	12.7	3821900	5	1079	15331
P24242	1	HTH-type transcriptional regulator AscG	ascG	1	1	3.9	336	2.82	0	1	1080	28270
P24251	7	Sigma factor-binding protein Crl	crl	1	7	43.6	133	11.529	27907000	12	1081	6655
P24252	5	Uncharacterized protein YbgA	ybgA	1	5	27.8	169	9.1005	57440000	6	1082	7742
P24255	10	RNA polymerase sigma-54 factor	rpoN	1	10	36.3	477	54.648	13651000	13	1083	3911
P24554	10	DNA repair protein RadA	radA	1	10	29.3	460	24.026	9833200	12	1084	7262
P24555	3	Protease 2	ptrB	1	3	8.0	686	19.971	3269400	3	1085	4272
P25397	10	Tellurite methyltransferase	tehB	1	10	63.5	197	21.59	15038000	10	1086	3625
P25437	11	S-(hydroxymethyl)glutathione dehydrogenase	frmA	1	11	47.7	369	74.573	83574000	19	1087	355
P25516	37	Aconitate hydratase A	acnA	1	37	61.3	891	323.31	1057500000	126	1088	492
P25519	18	GTPase HflX	hflX	1	18	51.9	426	101.61	44339000	24	1089	588
P25522	15	tRNA modification GTPase MnmE	mnmE	1	15	44.1	454	125.91	29838000	18	1090	515
P25526	26	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD	gabD	1	26	69.7	482	291.94	399370000	51	1091	1220
P25534	6	2-octaprenyl-6-methoxyphenol hydroxylase	ubiH	1	6	26.8	392	21.534	9843500	6	1092	3619
P25535	6	2-octaprenylphenol hydroxylase	ubiI	1	6	22.8	400	16.171	5460500	6	1093	510
P25536	4	Maf-like protein YhdE	yhdE	1	4	29.9	197	7.1898	1836900	4	1094	965
P25539	11	Riboflavin biosynthesis protein RibD;Diaminohydroxyphosphoribosylaminopyrimidine deaminase;5-amino-6-(5-phosphoribosylamino)uracil reductase	ribD	1	11	39.5	367	22.899	21071000	14	1095	1043
P25552	6	Guanosine-5-triphosphate,3-diphosphate pyrophosphatase	gppA	1	6	17.4	494	22.735	5118700	7	1096	2509
P25553	24	Lactaldehyde dehydrogenase	aldA	1	24	62.0	479	159.5	698300000	81	1097	2400
P25665	8	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase	metE	1	8	15.3	753	25.808	5177100	9	1098	2513
P25666	3	Protein HtrL	htrL	1	3	11.6	285	6.0787	2649600	2	1099	14193
P25714	13	Membrane protein insertase YidC	yidC	1	13	37.8	548	125.27	116030000	20	1100	3906
P25738	3	Acidic protein MsyB	msyB	1	3	54.0	124	13.43	5832800	4	1101	5762
P25740	4	Lipopolysaccharide core biosynthesis protein RfaG	rfaG	1	4	12.3	374	9.828	2082300	4	1102	840
P25742	7	Lipopolysaccharide core heptosyltransferase RfaQ	rfaQ	1	7	28.2	344	10.973	6053700	9	1103	4362
P25745	7	tRNA-specific 2-thiouridylase MnmA	mnmA	1	7	41.8	368	45.358	20107000	10	1104	866
P25746	6	High frequency lysogenization protein HflD	hflD	1	6	47.9	213	17.869	12016000	7	1105	2933
P25748	7	HTH-type transcriptional regulator GalS	galS	1	7	31.5	346	28.46	8362300	9	1106	2050
P25888	3	ATP-dependent RNA helicase RhlE	rhlE	1	3	13.4	454	4.838	3003300	2	1107	3092
P25889	13	NAD-dependent dihydropyrimidine dehydrogenase subunit PreA	preA	1	13	46.7	411	58.495	25227000	15	1108	3430
P25894	7	Metalloprotease LoiP	loiP	1	7	47.6	252	30.358	11054000	8	1109	2875
P25906	4	Putative oxidoreductase YdbC	ydbC	1	4	24.8	286	23.431	6458700	5	1110	5548
P26365	5	N-acetylmuramoyl-L-alanine amidase AmiB	amiB	1	5	18.2	445	13.304	2496600	6	1111	13937
P26459	4	Cytochrome bd-II ubiquinol oxidase subunit 1	appC	1	4	12.1	514	20.959	6338000	5	1112	10137
P26602	3	Chorismate pyruvate-lyase	ubiC	1	3	28.5	165	10.55	2412300	2	1113	6005
P26612	4	Cytoplasmic alpha-amylase	amyA	1	4	6.5	495	6.9635	3059600	4	1114	1243
P26616	19	NAD-dependent malic enzyme	maeA	1	19	55.9	565	141.31	99589000	32	1115	1402
P26646	13	Probable acrylyl-CoA reductase AcuI	acuI	1	13	54.9	324	69.15	75554000	23	1116	3768
P26647	4	1-acyl-sn-glycerol-3-phosphate acyltransferase	plsC	1	4	23.3	245	6.3299	3332100	5	1117	1337
P26648	4	Cell division protein FtsP	ftsP	1	4	14.0	470	14.513	5858700	4	1118	4475
P27127	1	Lipopolysaccharide 1,6-galactosyltransferase	rfaB	1	1	4.7	359	3.808	1474900	2	1119	10864
P27128	3	Lipopolysaccharide 1,3-galactosyltransferase	rfaI	1	3	13.6	339	3.4065	2293500	3	1120	1370
P27240	1	Lipopolysaccharide core heptose(II) kinase RfaY	rfaY	1	1	6.0	232	2.3618	895940	2	1121	13094
P27242	6	Lipopolysaccharide 1,2-N-acetylglucosaminetransferase	waaU	1	6	19.9	357	8.8543	2824600	5	1122	8601
P27243	1	O-antigen ligase	rfaL	1	1	2.4	419	1.8491	515820	2	1123	16375
P27247	2	Phosphate acyltransferase	plsX	1	2	10.4	356	7.9711	2249300	3	1124	15882
P27248	11	Aminomethyltransferase	gcvT	1	11	43.1	364	114.59	122340000	22	1125	351
P27249	9	Bifunctional uridylyltransferase/uridylyl-removing enzyme;[Protein-PII] uridylyltransferase;[Protein-PII]-UMP uridylyl-removing enzyme	glnD	1	9	13.0	890	19.319	4811500	10	1126	1974
P27250	8	Aldehyde reductase Ahr	ahr	1	8	32.7	339	28.474	66297000	16	1127	7064
P27278	12	Trifunctional NAD biosynthesis/regulator protein NadR;Transcriptional regulator NadR;Nicotinamide mononucleotide adenylyltransferase;Ribosylnicotinamide kinase	nadR	1	12	47.6	410	57.788	17933000	14	1128	1806
P27298	32	Oligopeptidase A	prlC	1	32	58.5	680	219.46	273520000	57	1129	657
P27300	3	Tetraacyldisaccharide 4-kinase	lpxK	1	3	14.3	328	6.5021	1887200	4	1130	1542
P27302	21	Transketolase 1	tktA	1	21	43.9	663	187.73	302230000	56	1131	1254
P27303	5	Multidrug export protein EmrA	emrA	1	5	16.2	390	9.6051	2597400	5	1132	5980
P27305	2	Glutamyl-Q tRNA(Asp) synthetase	gluQ	1	2	8.1	308	1.8584	840120	2	1133	12415
P27306	21	Soluble pyridine nucleotide transhydrogenase	sthA	1	21	71.0	466	116.92	128420000	33	1134	81
P27434	8	Cytoskeleton protein RodZ	rodZ	1	8	32.0	337	23.383	46066000	12	1135	4414
P27550	31	Acetyl-coenzyme A synthetase	acs	1	31	67.0	652	274.35	371580000	73	1136	1246
P27828	5	UDP-N-acetylglucosamine 2-epimerase	wecB	1	5	16.2	376	9.0797	4327100	5	1137	4902
P27829	7	UDP-N-acetyl-D-mannosamine dehydrogenase	wecC	1	7	27.1	420	19.106	6699100	7	1138	354
P27830	4	dTDP-glucose 4,6-dehydratase 2	rffG	1	4	17.7	355	4.7317	22356000	5	1139	4665
P27833	4	dTDP-4-amino-4,6-dideoxygalactose transaminase	rffA	1	4	13.3	376	8.4662	4037600	4	1140	1842
P27836	4	UDP-N-acetyl-D-mannosaminuronic acid transferase	wecG	1	4	18.3	246	5.7587	3391600	4	1141	6088
P27848	7	Pyridoxal phosphate phosphatase YigL	yigL	1	7	51.5	266	55.555	15024000	11	1142	4391
P27862	1	IMPACT family member YigZ	yigZ	1	1	5.4	204	1.9918	460230	1	1143	3443
P28224	2	Membrane-bound lysozyme inhibitor of C-type lysozyme	mliC	1	2	25.7	109	4.8273	1700200	2	1144	14093
P28248	6	Deoxycytidine triphosphate deaminase	dcd	1	6	26.9	193	27.122	18288000	9	1146	4064
P28249	10	Protein AsmA	asmA	1	10	23.0	617	35.159	10469000	11	1147	83
P28304	14	Quinone oxidoreductase 1	qorA	1	14	69.1	327	108.28	210930000	22	1148	190
P28305	3	Aminodeoxychorismate lyase	pabC	1	3	13.0	269	6.2777	1501600	3	1149	2960
P28306	3	UPF0755 protein YceG	yceG	1	3	7.6	340	5.6648	1152900	3	1150	26052
P28630	4	DNA polymerase III subunit delta	holA	1	4	16.0	343	16.281	4581800	4	1151	418
P28635	13	D-methionine-binding lipoprotein MetQ	metQ	1	13	58.7	271	75.685	103410000	18	1152	4200
P28861	5	Ferredoxin--NADP reductase	fpr	1	5	31.5	248	33.59	18944000	6	1153	3486
P28903	18	Anaerobic ribonucleoside-triphosphate reductase	nrdD	1	18	32.4	712	53.789	33138000	20	1154	4668
P28904	18	Trehalose-6-phosphate hydrolase	treC	1	18	31.8	551	40.604	46030000	22	1155	1319
P28905	3	DNA polymerase III subunit chi	holC	1	3	18.4	147	3.3536	2482500	4	1156	4453
P29012	13	Alanine racemase, catabolic	dadX	1	13	50.3	356	53.823	54792000	18	1157	2147
P29013	4	Uncharacterized protein YcgB	ycgB	1	4	9.4	510	13.097	7503200	4	1158	4092
P29018	6	ATP-binding/permease protein CydD	cydD	1	6	16.2	588	38.913	12338000	6	1159	1916
P29131	6	Cell division protein FtsN	ftsN	1	6	30.4	319	18.823	6814700	5	1160	2454
P29208	5	o-succinylbenzoate synthase	menC	1	5	24.7	320	8.8083	4764900	5	1161	281
P29217	12	UPF0502 protein YceH	yceH	1	12	74.4	215	103.21	25578000	17	1162	5713
P29680	8	Uroporphyrinogen decarboxylase	hemE	1	8	33.6	354	23.916	16875000	10	1163	582
P29745	16	Peptidase T	pepT	1	16	53.9	408	72.694	93027000	29	1164	1110
P30011	7	Nicotinate-nucleotide pyrophosphorylase [carboxylating]	nadC	1	7	35.0	297	24.402	20810000	7	1165	1903
P30128	2	Transcription elongation factor GreB	greB	1	2	13.3	158	3.575	492990	2	1166	14029
P30136	14	Phosphomethylpyrimidine synthase	thiC	1	14	30.0	631	35.996	14842000	16	1167	2538
P30137	5	Thiamine-phosphate synthase	thiE	1	5	37.4	211	21.603	8422800	5	1168	2409
P30138	3	Sulfur carrier protein ThiS adenylyltransferase	thiF	1	3	20.3	251	9.0551	1551600	3	1169	17039
P30177	14	Uncharacterized protein YbiB	ybiB	1	14	59.4	320	52.495	53744000	20	1170	1912
P30178	11	Uncharacterized oxidoreductase YbiC	ybiC	1	11	57.6	361	44.742	23482000	14	1171	849
P30744	3;1	L-serine dehydratase 2;L-serine dehydratase TdcG	sdaB;tdcG	2	3	9.2	455;454	11.813	15453000	6	1172	9981
P30750	7	Methionine import ATP-binding protein MetN	metN	1	7	38.2	343	41.936	9262600	7	1173	3644
P30843	1	Transcriptional regulatory protein BasR	basR	1	1	10.8	222	8.801	4465900	1	1174	12109
P30847	5	Signal transduction histidine-protein kinase BaeS	baeS	1	5	14.6	467	7.2823	5230400	3	1175	2464
P30850	19	Exoribonuclease 2	rnb	1	19	43.6	644	79.055	45087000	22	1176	930
P30859	9	Putative ABC transporter arginine-binding protein 2	artI	1	9	63.8	243	66.418	38698000	12	1177	4264
P30860	8	ABC transporter arginine-binding protein 1	artJ	1	8	46.1	243	10.548	12594000	6	1178	13730
P30863	4	2,5-diketo-D-gluconic acid reductase B	dkgB	1	4	19.5	267	11.255	3382800	5	1179	1388
P30864	7	Uncharacterized HTH-type transcriptional regulator YafC	yafC	1	7	25.0	304	17.173	5729600	7	1180	87
P30870	9	Glutamate-ammonia-ligase adenylyltransferase	glnE	1	9	15.9	946	26.326	11620000	10	1181	4038
P30871	8	Inorganic triphosphatase	ygiF	1	8	30.7	433	81.421	22434000	7	1182	1024
P30958	33	Transcription-repair-coupling factor	mfd	1	33	37.2	1148	118.22	73051000	41	1183	103
P31057	10	3-methyl-2-oxobutanoate hydroxymethyltransferase	panB	1	10	77.3	264	74.264	66480000	20	1184	3282
P31060	4	Putative molybdenum transport ATP-binding protein ModF	modF	1	4	10.4	490	14.869	2596400	5	1185	1708
P31063	5	Uncharacterized lipoprotein YedD	yedD	1	5	47.4	137	20.632	27665000	8	1186	2131
P31064	2	UPF0394 inner membrane protein YedE	yedE	1	2	5.7	401	3.301	2869100	2	1187	8692
P31069	3	Voltage-gated potassium channel Kch	kch	1	3	9.6	417	7.0763	2812300	3	1188	1541
P31119	5	Bifunctional protein Aas;2-acylglycerophosphoethanolamine acyltransferase;Acyl-[acyl-carrier-protein] synthetase	aas	1	5	8.3	719	5.4019	2916900	5	1189	6133
P31120	24	Phosphoglucosamine mutase	glmM	1	24	65.4	445	157.24	125440000	42	1190	530
P31131	3	Protein YdeJ	ydeJ	1	3	25.6	172	13.738	3450900	3	1191	13365
P31133	3	Putrescine-binding periplasmic protein	potF	1	3	13.5	370	16.084	7751400	3	1192	3253
P31142	10	3-mercaptopyruvate sulfurtransferase	sseA	1	10	58.0	281	58.724	31876000	14	1193	542
P31224	19	Multidrug efflux pump subunit AcrB	acrB	1	19	25.5	1049	75.739	46885000	23	1194	2575
P31433	11	Uncharacterized protein YicH	yicH	1	11	29.2	569	58.857	26419000	13	1195	4239
P31441	3	Adenine deaminase	ade	1	3	7.1	588	5.8919	2500300	3	1196	806
P31455	5	Uncharacterized protein YidR	yidR	1	5	16.1	415	10.106	3582800	6	1197	2770
P31460	1	Galactonate operon transcriptional repressor	dgoR	1	1	3.9	229	1.6693	589140	1	1198	20559
P31473	12	ATPase RavA	ravA	1	12	32.3	498	62.247	210740000	13	1199	1218
P31475	4	Uncharacterized HTH-type transcriptional regulator YieP	yieP	1	4	30.0	230	21.69	9012500	6	1200	1350
P31554	21	LPS-assembly protein LptD	lptD	1	21	33.5	784	70.348	30545000	22	1201	2657
P31600	11	Bacteriophage N4 adsorption protein A	nfrA	1	11	14.8	990	24.782	7509700	10	1202	2567
P31658	14	Molecular chaperone Hsp31 and glyoxalase 3	hchA	1	14	59.4	283	150.08	268520000	55	1203	7869
P31663	15	Pantothenate synthetase	panC	1	15	58.0	283	84.442	127120000	24	1204	3232
P31677	17	Alpha,alpha-trehalose-phosphate synthase [UDP-forming]	otsA	1	17	44.1	474	74.942	96271000	21	1205	139
P31678	8	Trehalose-6-phosphate phosphatase	otsB	1	8	41.0	266	47.29	27345000	15	1206	3653
P31680	1	DnaJ-like protein DjlA	djlA	1	1	8.5	271	1.6922	692130	1	1207	10578
P31802	4	Nitrate/nitrite response regulator protein NarP	narP	1	4	26.5	215	8.0565	3900600	4	1208	5038
P31806	7	Bifunctional NAD(P)H-hydrate repair enzyme Nnr;ADP-dependent (S)-NAD(P)H-hydrate dehydratase;NAD(P)H-hydrate epimerase	nnr	1	7	22.3	515	34.522	18336000	8	1209	1018
P31808	4	Uncharacterized oxidoreductase YciK	yciK	1	4	21.8	252	7.5968	7484100	5	1210	2393
P31828	2	Probable zinc protease PqqL	pqqL	1	2	2.3	931	1.7263	7251700	2	1211	5549
P31979	23	NADH-quinone oxidoreductase subunit F	nuoF	1	23	66.5	445	131.31	209150000	37	1212	1392
P32099	2	Lipoate-protein ligase A	lplA	1	2	7.1	338	2.9704	1084100	2	1213	9566
P32131	9	Oxygen-independent coproporphyrinogen-III oxidase	hemN	1	9	25.8	457	34.565	12958000	10	1214	574
P32132	25	GTP-binding protein TypA/BipA	typA	1	25	53.0	607	112.27	153130000	38	1215	828
P32144	7	Uncharacterized HTH-type transcriptional regulator YihW	yihW	1	7	26.8	261	18.867	5761500	7	1216	2780
P32157	6	Protein YiiM	yiiM	1	6	48.2	224	40.531	22974000	7	1217	5919
P32160	3	Uncharacterized protein YiiQ	yiiQ	1	3	19.1	199	3.4705	1337100	2	1218	5704
P32162	2	UPF0381 protein YiiS	yiiS	1	2	36.4	99	12.019	2995000	2	1219	6437
P32173	1	Molybdenum cofactor guanylyltransferase	mobA	1	1	7.7	194	3.1399	948770	0	1220	1481
P32176	23	Formate dehydrogenase-O major subunit	fdoG	1	23	35.1	1016	140.89	48228000	27	1221	517
P32177	6	Protein FdhD	fdhD	1	6	36.5	277	39.836	8062600	7	1222	3591
P32664	7	NADH pyrophosphatase	nudC	1	7	36.6	257	28.122	12840000	9	1223	2030
P32680	2	Uncharacterized protein YjaG	yjaG	1	2	20.9	196	2.8086	1433800	3	1224	7803
P32684	5	Ribosomal large subunit pseudouridine synthase F	rluF	1	5	21.7	290	9.4851	4000500	5	1225	4732
P32695	6	tRNA-dihydrouridine synthase A	dusA	1	6	28.7	345	24.654	7469700	6	1226	946
P32701	2	Putative cyclic-di-GMP phosphodiesterase YjcC	yjcC	1	2	4.9	528	1.6087	2255000	2	1227	19221
P32703	3	Uncharacterized Na(+)/H(+) exchanger YjcE	yjcE	1	3	8.0	549	11.474	2650100	3	1228	335
P32705	2	Cation/acetate symporter ActP	actP	1	2	3.8	549	4.7992	3339300	3	1229	24312
P33018	3	S-formylglutathione hydrolase YeiG	yeiG	1	3	16.2	278	21.227	7647500	3	1230	3550
P33025	5	Pseudouridine-5-phosphate glycosidase	psuG	1	5	21.8	312	17.698	4532100	4	1231	4707
P33030	2	Uncharacterized protein YeiR	yeiR	1	2	9.1	328	4.7663	1578100	2	1232	12474
P33136	23	Glucans biosynthesis protein G	mdoG	1	23	59.7	511	108.77	192640000	41	1233	237
P33195	37	Glycine dehydrogenase (decarboxylating)	gcvP	1	37	65.0	957	323.31	448060000	83	1234	598
P33218	5	Inner membrane protein YebE	yebE	1	5	41.6	219	42.875	20903000	8	1235	171
P33219	4	Protein YebF	yebF	1	4	48.3	118	24.308	9401400	6	1236	3545
P33224	14	Putative acyl-CoA dehydrogenase AidB	aidB	1	14	43.1	541	65.523	94129000	19	1237	920
P33232	11	L-lactate dehydrogenase	lldD	1	11	40.9	396	53.948	31117000	12	1238	15
P33355	5	Uncharacterized protein YehS	yehS	1	5	35.3	156	14.205	3177600	5	1239	10040
P33358	3	HTH-type transcriptional regulator MlrA	mlrA	1	3	23.0	243	14.872	5014900	4	1240	4974
P33360	4	Putative osmoprotectant uptake system ATP-binding protein YehX	yehX	1	4	16.9	308	10.134	1897700	4	1241	1695
P33362	2	Putative osmoprotectant uptake system substrate-binding protein OsmF	osmF	1	2	11.8	305	1.9183	2018400	2	1242	12369
P33363	15	Periplasmic beta-glucosidase	bglX	1	15	26.0	765	41.651	16601000	16	1243	2701
P33368	5	Uncharacterized oxidoreductase YohF	yohF	1	5	32.0	253	20.698	17681000	6	1244	2420
P33570	35	Transketolase 2	tktB	1	35	63.1	667	314.25	927600000	106	1245	1149
P33599	33	NADH-quinone oxidoreductase subunit C/D	nuoC	1	33	66.6	596	143.78	231730000	61	1246	231
P33602	33	NADH-quinone oxidoreductase subunit G	nuoG	1	33	52.0	908	323.31	274440000	61	1247	455
P33607	3	NADH-quinone oxidoreductase subunit L	nuoL	1	3	6.5	613	5.6741	6127300	3	1248	10206
P33643	10	Ribosomal large subunit pseudouridine synthase D	rluD	1	10	48.5	326	50.48	29553000	15	1249	474
P33644	7	Laccase domain protein YfiH	yfiH	1	7	36.6	243	15.555	11420000	6	1250	841
P33667	1	tRNA 2-selenouridine synthase	selU	1	1	3.6	364	2.4282	1048100	1	1251	1904
P33913	3	Uncharacterized protein YejA	yejA	1	3	6.0	604	6.6897	1521500	3	1252	1406
P33916	2	Uncharacterized ABC transporter ATP-binding protein YejF	yejF	1	2	5.1	529	5.2854	1391000	2	1253	8095
P33919	3	Uncharacterized protein YejH	yejH	1	3	9.9	586	2.4636	3469300	2	1254	12682
P33920	12	Nucleoid-associated protein YejK	yejK	1	12	50.1	335	62.369	21319000	15	1255	3444
P33937	8	Periplasmic nitrate reductase	napA	1	8	14.4	828	16.988	4596600	8	1256	3229
P34209	7	Protein YdcF	ydcF	1	7	42.9	266	54.418	16527000	9	1257	630
P35340	23	Alkyl hydroperoxide reductase subunit F	ahpF	1	23	53.2	521	113.06	253120000	48	1258	2759
P36566	1	Protein SmtA	smtA	1	1	5.4	261	2.6625	728670	1	1259	27984
P36649	1	Blue copper oxidase CueO	cueO	1	1	6.0	516	3.1508	1198900	1	1260	13675
P36655	3	Thiol:disulfide interchange protein DsbD	dsbD	1	3	6.9	565	5.1758	4777000	3	1261	4320
P36659	15	Curved DNA-binding protein	cbpA	1	15	61.8	306	90.309	166660000	40	1262	802
P36672	5	PTS system trehalose-specific EIIBC component;Trehalose-specific phosphotransferase enzyme IIB component;Trehalose permease IIC component	treB	1	5	8.5	473	7.4781	11102000	6	1263	8784
P36680	6	Cell division protein ZapD	zapD	1	6	26.7	247	10.382	5237900	6	1264	12402
P36683	41	Aconitate hydratase B	acnB	1	41	61.6	865	323.31	847860000	119	1265	78
P36767	7	Recombination-associated protein RdgC	rdgC	1	7	23.4	303	16.031	17806000	11	1266	4971
P36879	11	Uncharacterized ABC transporter ATP-binding protein YadG	yadG	1	11	39.0	308	30.958	16378000	10	1267	7077
P36928	1	Uncharacterized chaperone protein YegD	yegD	1	1	3.8	450	6.4721	1561100	2	1268	2751
P36929	12	Ribosomal RNA small subunit methyltransferase B	rsmB	1	12	45.2	429	51.848	16599000	12	1269	1930
P36938	12	Phosphoglucomutase	pgm	1	12	31.9	546	22.863	18646000	13	1270	1237
P36979	5	Dual-specificity RNA methyltransferase RlmN	rlmN	1	5	15.6	384	12.493	5207400	6	1271	7732
P36999	3	23S rRNA (guanine(745)-N(1))-methyltransferase	rlmA	1	3	14.9	269	6.0176	3523700	4	1272	865
P37005	3	Uncharacterized tRNA/rRNA methyltransferase LasT	lasT	1	3	15.4	228	7.221	2916300	3	1273	14027
P37051	9	Formyltetrahydrofolate deformylase	purU	1	9	47.5	280	66.83	35317000	13	1274	2397
P37095	19	Peptidase B	pepB	1	19	56.2	427	131.36	139330000	27	1275	2465
P37128	2	GDP-mannose pyrophosphatase NudK	nudK	1	2	16.8	191	13.851	2857900	2	1276	5525
P37147	1	UPF0716 protein FxsA	fxsA	1	1	13.9	158	7.6724	664620	1	1277	19365
P37177	12	Phosphoenolpyruvate-protein phosphotransferase PtsP	ptsP	1	12	23.9	748	43.363	15161000	14	1278	867
P37194	7	Outer membrane protein slp	slp	1	7	54.8	188	105.87	512120000	24	1279	20228
P37313	4	Dipeptide transport ATP-binding protein DppF	dppF	1	4	18.0	334	15.001	7549500	4	1280	4953
P37325	5	Uncharacterized protein YbcH	ybcH	1	5	19.9	296	11.094	4923300	5	1281	2867
P37330	19	Malate synthase G	glcB	1	19	34.3	723	97.418	88479000	32	1282	322
P37339	9	L-2-hydroxyglutarate oxidase LhgO	lhgO	1	9	28.4	422	49.561	22404000	9	1283	2520
P37340	1	Multidrug resistance protein MdtK	mdtK	1	1	2.0	457	1.8472	997120	1	1284	17539
P37344	4	Psp operon transcriptional activator	pspF	1	4	12.6	325	6.7324	1254400	5	1285	7298
P37348	2	UPF0759 protein YecE	yecE	1	2	11.0	272	2.7998	461760	2	1286	12779
P37349	13	PTS-dependent dihydroxyacetone kinase, phosphotransferase subunit DhaM;Phosphocarrier protein HPr;Phosphotransferase enzyme IIA component	dhaM	1	13	46.0	472	46.469	18060000	14	1287	3652
